month	day	hour	minute	Doy (LT)	82Fac	OOA1	OOA2	91Fac
6	27	7	30	179.3125	0.092259	1.07123	0.110633	0.358177
6	27	7	40	179.3194444444	0.100712	1.10103	0.104444	0.319988
6	27	7	50	179.3263888889	0.109133	1.08408	0.0936824	0.354315
6	27	8	0	179.3333333333	0.109635	1.06935	0.0417399	0.393079
6	27	8	10	179.3402777778	0.0812245	1.09688	0.0785071	0.41638
6	27	8	20	179.3472222222	0.0849278	0.948902	0.0913694	0.306004
6	27	9	0	179.375	0.110739	0.882127	0.13661	0.304785
6	27	9	10	179.3819444444	0.0436108	0.820552	0.0483722	0.364739
6	27	9	20	179.3888888889	0.0327027	0.932511	0.068342	0.212451
6	27	9	40	179.4027777778	0.0208023	0.881392	0.0789571	0.160882
6	27	9	50	179.4097222222	0.0531797	0.796295	0.0403433	0.101468
6	27	10	0	179.4166666667	0.0350754	0.801673	0.0651691	0.158947
6	27	10	10	179.4236111111	9.26E-08	0.885103	0.09571	0.0502598
6	27	10	20	179.4305555556	0.0538279	0.872881	0.0489896	0.152943
6	27	10	30	179.4375	0.0620536	0.813079	0.052396	0.164794
6	27	10	40	179.4444444444	6.86E-07	0.936749	0.0864543	0.107567
6	27	10	50	179.4513888889	0.0472814	0.898082	0.0876153	0.14381
6	27	11	0	179.4583333333	0.11643	0.939095	0.0624818	0.103979
6	27	11	10	179.4652777778	0.15328	0.86125	0.0850873	0.0991119
6	27	11	20	179.4722222222	0.151707	0.937269	0.0565927	0.103838
6	27	11	30	179.4791666667	0.164276	0.91573	0.0941006	0.0630134
6	27	11	40	179.4861111111	0.266396	0.76619	0.0939659	0.0855592
6	27	11	50	179.4930555556	0.222305	0.917766	0.0767417	0.114109
6	27	12	0	179.5	0.276644	0.855896	0.137887	0.08404
6	27	12	10	179.5069444444	0.325024	0.790138	0.16823	0.0558274
6	27	12	20	179.5138888889	0.287143	0.783194	0.138383	0.0959018
6	27	12	30	179.5208333333	0.227326	0.753848	0.171243	0.0957533
6	27	12	40	179.5277777778	0.271082	0.758371	0.145403	0.083417
6	27	12	50	179.5347222222	0.323478	0.709153	0.164797	0.0666153
6	27	13	0	179.5416666667	0.293465	0.731308	0.125329	0.09041
6	27	13	10	179.5486111111	0.192503	0.665433	0.200259	0.0780377
6	27	15	45	179.65625	0.323088	0.808527	0.104326	0.0883954
6	27	15	55	179.6631944444	0.285168	0.84984	0.0966212	0.210294
6	27	16	5	179.6701388889	0.356322	0.870565	0.148415	0.139341
6	27	16	15	179.6770833333	0.322558	0.829669	0.159116	0.0957544
6	27	16	25	179.6840277778	0.386973	0.684964	0.142336	0.110604
6	27	16	35	179.6909722222	0.340554	0.692678	0.143975	0.115189
6	27	16	45	179.6979166667	0.33965	0.83073	0.13234	0.140019
6	27	16	55	179.7048611111	0.316189	0.859034	0.132541	0.109235
6	27	17	5	179.7118055556	0.351669	0.892141	0.112797	0.197909
6	27	17	15	179.71875	0.320924	0.731689	0.11645	0.188496
6	27	17	25	179.7256944444	0.344225	0.773205	0.158699	0.167143
6	27	17	35	179.7326388889	0.332995	0.708561	0.147667	0.122745
6	27	17	45	179.7395833333	0.347924	0.701095	0.130543	0.153277
6	27	17	55	179.7465277778	0.382086	0.743276	0.0533166	0.131737
6	27	18	5	179.7534722222	0.376821	0.77187	0.0216738	0.14727
6	27	18	15	179.7604166667	0.428441	0.618112	0.0244581	0.111489
6	27	18	25	179.7673611111	0.412264	0.789871	0.0346926	0.0730064
6	27	18	35	179.7743055556	0.453321	0.472103	0.05736	0.0607692
6	27	18	45	179.78125	0.467429	0.505109	0.037519	0.0730032
6	27	18	55	179.7881944444	0.468089	0.583856	0.042862	0.0175391
6	27	19	5	179.7951388889	0.430611	0.592417	7.15E-08	0.0711769
6	27	19	15	179.8020833333	0.368683	0.553152	0.0454875	0.0587001
6	27	19	25	179.8090277778	0.465408	0.478036	0.0324281	0.0400459
6	27	19	35	179.8159722222	0.457413	0.456214	0.0291216	0.0939464
6	27	19	45	179.8229166667	0.471301	0.430627	0.0200844	0.0856477
6	27	19	55	179.8298611111	0.385239	0.533008	1.47E-07	0.0786788
6	27	20	5	179.8368055556	0.402412	0.558702	9.41E-08	0.0910848
6	27	20	15	179.84375	0.39505	0.645756	0.0249206	0.119083
6	27	20	25	179.8506944444	0.252834	0.671532	0.0491925	0.144916
6	27	20	35	179.8576388889	0.24882	0.620333	0.022148	0.178751
6	27	20	45	179.8645833333	0.244722	0.715584	0.0147486	0.131239
6	27	20	55	179.8715277778	0.17587	0.751815	0.0527027	0.158551
6	27	21	5	179.8784722222	0.158794	0.690341	0.0461378	0.173143
6	27	21	15	179.8854166667	0.198843	0.550872	0.0231184	0.166559
6	27	21	25	179.8923611111	0.237766	0.657737	0.000293333	0.147165
6	27	21	35	179.8993055556	0.208544	0.587911	1.20E-07	0.0895288
6	27	21	45	179.90625	0.282173	0.498808	4.52E-08	0.0693323
6	27	21	55	179.9131944444	0.343765	0.364428	4.58E-08	0.0843741
6	27	22	5	179.9201388889	0.254115	0.474757	4.49E-08	0.0992159
6	27	22	15	179.9270833333	0.271734	0.467985	0.0238976	0.0819734
6	27	22	25	179.9340277778	0.319914	0.40898	0.0193344	0.0988075
6	27	22	35	179.9409722222	0.35853	0.414334	7.80E-08	0.0645021
6	27	22	45	179.9479166667	0.411363	0.370789	0.013617	0.0750394
6	27	22	55	179.9548611111	0.374941	0.418078	0.0148418	0.0727516
6	27	23	5	179.9618055556	0.357185	0.554717	0.055696	0.0576931
6	27	23	15	179.96875	0.164185	0.375247	0.124795	0.104262
6	27	23	25	179.9756944444	0.257975	0.333886	0.137862	0.276428
6	27	23	35	179.9826388889	0.346158	0.397238	0.0734178	0.120488
6	27	23	45	179.9895833333	0.368555	0.381564	0.0811523	0.0549766
6	27	23	55	179.9965277778	0.294037	0.442778	0.0990498	0.0964201
6	28	0	5	180.0034722222	0.375618	0.467748	0.037287	0.103968
6	28	0	15	180.0104166667	0.322938	0.542576	1.55E-07	0.168251
6	28	0	25	180.0173611111	0.305749	0.527622	0.0643398	0.0739115
6	28	0	35	180.0243055556	0.358371	0.539945	0.0492516	0.134837
6	28	0	45	180.03125	0.354569	0.463855	0.0904008	0.114145
6	28	0	55	180.0381944444	0.263414	0.58059	2.72E-07	0.191415
6	28	1	5	180.0451388889	0.324725	0.404406	0.113352	0.0736129
6	28	1	15	180.0520833333	0.142693	0.230682	0.0874536	0.109488
6	28	1	25	180.0590277778	0.228851	0.358746	0.108424	0.089425
6	28	1	35	180.0659722222	0.347096	0.362618	0.14183	0.149262
6	28	1	45	180.0729166667	0.38165	0.46752	0.109367	0.115053
6	28	1	55	180.0798611111	0.312629	0.46045	0.122907	0.129463
6	28	2	5	180.0868055556	0.307083	0.472009	0.121378	0.150124
6	28	2	15	180.09375	0.276292	0.46964	0.129186	0.172827
6	28	2	25	180.1006944444	0.379623	0.41327	0.130317	0.200805
6	28	2	35	180.1076388889	0.317437	0.416172	0.164512	0.130947
6	28	2	45	180.1145833333	0.347078	0.434963	0.114166	0.175294
6	28	2	55	180.1215277778	0.281893	0.453651	0.113185	0.167133
6	28	3	5	180.1284722222	0.316334	0.304442	0.136519	0.147022
6	28	3	15	180.1354166667	0.36821	0.410053	0.0798012	0.122776
6	28	3	25	180.1423611111	0.346765	0.348895	0.115364	0.160782
6	28	3	35	180.1493055556	0.348681	0.421001	0.170418	0.130135
6	28	3	45	180.15625	0.45574	0.422891	0.156957	0.146024
6	28	3	55	180.1631944444	0.390063	0.379774	0.117335	0.13912
6	28	4	5	180.1701388889	0.410872	0.416897	0.0868023	0.120192
6	28	4	15	180.1770833333	0.397575	0.632766	0.0782355	0.0831028
6	28	4	25	180.1840277778	0.418774	0.466331	0.117053	0.0946086
6	28	4	35	180.1909722222	0.457821	0.466753	0.0851108	0.115522
6	28	4	45	180.1979166667	0.411175	0.411282	0.0399931	0.132379
6	28	4	55	180.2048611111	0.332183	0.472751	0.0364022	0.134284
6	28	5	5	180.2118055556	0.39748	0.532231	0.0625908	0.152919
6	28	5	15	180.21875	0.375848	0.567305	1.14E-07	0.150383
6	28	5	25	180.2256944444	0.328517	0.480824	0.0599431	0.0923368
6	28	5	35	180.2326388889	0.287116	0.508502	0.0452301	0.0840598
6	28	5	45	180.2395833333	0.310855	0.418066	0.022425	0.0845232
6	28	5	55	180.2465277778	0.259851	0.529597	0.0180846	0.0644081
6	28	6	5	180.2534722222	0.369832	0.39523	0.00914656	0.0509676
6	28	6	15	180.2604166667	0.332431	0.502614	3.26E-08	0.0464934
6	28	6	25	180.2673611111	0.367345	0.388074	8.80E-08	0.0438702
6	28	6	35	180.2743055556	0.337054	0.451827	6.07E-08	0.037996
6	28	6	45	180.28125	0.35524	0.44771	0.0312171	0.0574737
6	28	6	55	180.2881944444	0.386732	0.477182	0.000412017	0.0673003
6	28	7	5	180.2951388889	0.307097	0.386943	0.0626225	0.0455562
6	28	7	15	180.3020833333	0.270517	0.411789	0.0393002	0.0612722
6	28	7	25	180.3090277778	0.274757	0.326229	0.0421413	0.0926363
6	28	7	35	180.3159722222	0.203583	0.443782	0.0348661	0.135975
6	28	7	45	180.3229166667	0.190691	0.3727	0.0470742	0.202111
6	28	7	55	180.3298611111	0.169002	0.293851	0.0434838	0.262372
6	28	8	5	180.3368055556	0.209549	0.405097	0.0314549	0.115745
6	28	8	15	180.34375	0.164361	0.286164	0.0373207	0.371734
6	28	8	25	180.3506944444	0.148284	0.342582	0.0702909	0.193606
6	28	8	35	180.3576388889	0.107971	0.434757	0.0650371	0.0889507
6	28	8	45	180.3645833333	0.199562	0.399248	0.0487404	0.0549178
6	28	8	55	180.3715277778	0.0768992	0.419158	0.0463267	0.122687
6	28	9	5	180.3784722222	0.191275	0.395869	0.0297508	0.0260602
6	28	9	15	180.3854166667	0.169269	0.340043	0.051373	0.103541
6	28	9	25	180.3923611111	0.139525	0.30773	0.110096	0.119019
6	28	9	35	180.3993055556	0.146196	0.316081	0.138346	0.0601981
6	28	9	45	180.40625	0.254747	0.302919	0.0959843	0.0422326
6	28	9	55	180.4131944444	0.220891	0.376717	0.0738684	0.0164601
6	28	10	5	180.4201388889	0.275156	0.353753	0.0699801	0.0579012
6	28	10	15	180.4270833333	0.265358	0.349899	0.101601	0.0680945
6	28	10	25	180.4340277778	0.277227	0.39616	0.0590009	0.0842928
6	28	10	35	180.4409722222	0.300456	0.32805	0.107711	0.0523976
6	28	10	45	180.4479166667	0.373357	0.324468	0.064402	0.0435185
6	28	10	55	180.4548611111	0.3983	0.388979	0.0910685	0.0162722
6	28	11	5	180.4618055556	0.617527	0.390798	0.0636196	0.00259227
6	28	11	15	180.46875	0.442067	0.38602	0.0517196	0.0544876
6	28	11	25	180.4756944444	0.46504	0.347291	0.0861148	0.0114754
6	28	11	35	180.4826388889	0.478533	0.406186	0.0844813	0.0376778
6	28	11	45	180.4895833333	0.460152	0.343249	0.0804143	0.0407021
6	28	11	55	180.4965277778	0.48576	0.359509	0.0992378	0.0405453
6	28	12	5	180.5034722222	0.393732	0.370696	0.161324	0.0243731
6	28	12	15	180.5104166667	0.442949	0.456478	0.112781	0.141733
6	28	12	25	180.5173611111	0.551532	0.469773	0.0979461	0.0280428
6	28	12	35	180.5243055556	0.543034	0.479435	0.104143	0.00152629
6	28	12	45	180.53125	0.527614	0.452425	0.125362	0.0171941
6	28	12	55	180.5381944444	0.540938	0.49853	0.121654	0.0281162
6	28	13	5	180.5451388889	0.547395	0.491412	0.131835	8.66E-07
6	28	13	15	180.5520833333	0.562536	0.434074	0.13819	0.0435089
6	28	13	25	180.5590277778	0.391793	0.40838	0.0837239	0.0191972
6	28	14	35	180.6076388889	0.254505	0.468968	0.0982337	1.46E-08
6	28	14	45	180.6145833333	0.345535	0.328531	0.0809834	0.00242618
6	28	14	55	180.6215277778	0.252219	0.430834	0.0884109	0.0148841
6	28	15	5	180.6284722222	0.270049	0.600618	0.0585776	0.031024
6	28	15	15	180.6354166667	0.287625	0.603789	0.110513	0.0687882
6	28	15	25	180.6423611111	0.258603	0.659558	0.111575	0.10208
6	28	15	35	180.6493055556	0.304738	0.582393	0.114782	0.10827
6	28	15	45	180.65625	0.316169	0.556087	0.0836227	0.08694
6	28	15	55	180.6631944444	0.257912	0.537075	0.10269	0.0505441
6	28	16	5	180.6701388889	0.24676	0.549118	0.115033	0.0595722
6	28	16	15	180.6770833333	0.54482	0.482339	0.132404	0.0230749
6	28	16	25	180.6840277778	0.547297	0.600279	0.080898	0.117287
6	28	16	35	180.6909722222	0.53951	0.468409	0.110569	0.162896
6	28	16	45	180.6979166667	0.465789	0.386933	0.0786552	0.0931663
6	28	16	55	180.7048611111	0.467753	0.429426	0.08326	0.167009
6	28	17	5	180.7118055556	0.408675	0.525134	0.0678343	0.162106
6	28	17	15	180.71875	0.42115	0.558492	0.0750045	0.176836
6	28	17	25	180.7256944444	0.40499	0.53233	0.0608667	0.162881
6	28	17	35	180.7326388889	0.314282	0.425343	0.0515757	0.130784
6	28	17	45	180.7395833333	0.41967	0.373035	0.0722904	0.112352
6	28	17	55	180.7465277778	0.425071	0.372871	0.0746365	0.140962
6	28	18	5	180.7534722222	0.538912	0.676834	0.0911896	0.169607
6	28	18	15	180.7604166667	0.452481	0.47568	0.0416242	0.137075
6	28	18	25	180.7673611111	0.501584	0.448284	0.116572	0.107018
6	28	18	35	180.7743055556	0.817317	0.493368	0.0895685	0.054574
6	28	18	45	180.78125	0.729939	0.614405	0.117311	0.0568108
6	28	18	55	180.7881944444	0.860687	0.450757	0.0553489	0.044851
6	28	19	5	180.7951388889	0.792791	0.402245	0.072435	0.0868291
6	28	19	15	180.8020833333	0.835232	0.326658	0.0799273	0.0553412
6	28	19	25	180.8090277778	0.789685	0.487297	0.0387729	0.108431
6	28	19	35	180.8159722222	0.738054	0.485429	0.0587567	0.103807
6	28	19	45	180.8229166667	0.633361	0.555492	0.0623117	0.0723195
6	28	19	55	180.8298611111	0.580912	0.581564	0.0368531	0.148433
6	28	20	5	180.8368055556	0.593332	0.539128	0.0547075	0.127142
6	28	20	15	180.84375	0.662764	0.41866	0.103787	0.125598
6	28	20	25	180.8506944444	0.821042	0.573994	0.0591361	0.233375
6	28	20	35	180.8576388889	0.722701	0.50267	0.054379	0.115252
6	28	20	45	180.8645833333	0.694445	0.516855	0.0580422	0.196842
6	28	20	55	180.8715277778	0.423727	0.725379	0.0478404	0.193235
6	28	21	5	180.8784722222	0.471866	0.775654	0.0727989	0.155452
6	28	21	15	180.8854166667	0.510085	0.623239	0.0563111	0.126323
6	28	21	25	180.8923611111	0.461778	0.610923	0.0968182	0.144098
6	28	21	35	180.8993055556	0.418309	0.916701	0.13183	0.193835
6	28	21	45	180.90625	0.44081	0.751439	0.0624473	0.187126
6	28	21	55	180.9131944444	0.452407	0.670674	0.0436237	0.219947
6	28	22	5	180.9201388889	0.592741	0.629696	0.0952379	0.183753
6	28	22	15	180.9270833333	0.421673	0.583393	0.139645	0.254429
6	28	22	25	180.9340277778	0.604033	0.700174	0.120239	0.247813
6	28	22	35	180.9409722222	0.336469	0.599722	0.103484	0.239796
6	28	22	45	180.9479166667	0.371945	0.602775	0.129254	0.272439
6	28	22	55	180.9548611111	0.265334	0.373719	0.0789776	0.201887
6	28	23	5	180.9618055556	0.282415	0.265753	0.117548	0.196905
6	28	23	15	180.96875	0.399485	0.357381	0.108083	0.203153
6	28	23	25	180.9756944444	0.448407	0.32051	0.125863	0.252322
6	28	23	35	180.9826388889	0.399516	0.201538	0.130469	0.168324
6	28	23	45	180.9895833333	0.342401	0.21434	0.0503527	0.15192
6	28	23	55	180.9965277778	0.255585	0.204113	0.0367359	0.0927888
6	29	0	5	181.0034722222	0.195723	0.166144	0.039442	0.0882305
6	29	0	15	181.0104166667	0.155382	0.151211	0.0241477	0.0647884
6	29	0	25	181.0173611111	0.176598	0.0551449	0.0329331	0.0205125
6	29	0	35	181.0243055556	0.116297	0.0817248	0.0116882	0.0357515
6	29	0	45	181.03125	0.135957	0.0599121	0.0268873	0.0363957
6	29	0	55	181.0381944444	0.11701	0.0840403	0.0297557	0.0769864
6	29	1	5	181.0451388889	0.139003	0.0650783	0.033136	0.0757564
6	29	1	15	181.0520833333	0.129416	0.0321098	0.0440765	0.0241648
6	29	1	25	181.0590277778	0.130478	0.0855897	0.00822964	0.0103171
6	29	1	35	181.0659722222	0.138706	0.0250237	0.00657034	0.0200081
6	29	1	45	181.0729166667	0.144875	0.0186283	0.0534307	0.00348415
6	29	1	55	181.0798611111	0.10582	0.129865	0.0711405	0.0435393
6	29	2	5	181.0868055556	0.105531	0.147573	0.0331011	0.0804145
6	29	2	15	181.09375	0.182748	0.113415	0.022854	0.0453712
6	29	2	25	181.1006944444	0.221313	0.149628	0.0196977	0.0779684
6	29	2	35	181.1076388889	0.220884	0.135573	0.0140392	4.05E-08
6	29	2	45	181.1145833333	0.201353	0.113204	0.0199225	0.0578546
6	29	2	55	181.1215277778	0.182547	0.122197	0.019905	0.0499586
6	29	3	5	181.1284722222	0.19997	0.126638	0.0382871	0.0253066
6	29	3	15	181.1354166667	0.167701	0.0792065	0.000858768	0.0595069
6	29	3	25	181.1423611111	0.0842265	0.167323	0.0377947	0.044389
6	29	3	35	181.1493055556	0.127452	0.0860613	0.060583	0.0113933
6	29	3	45	181.15625	0.139781	0.0462328	0.0154449	0.0647953
6	29	3	55	181.1631944444	0.1241	0.124196	0.0262929	0.0256957
6	29	4	5	181.1701388889	0.0844443	0.0785908	0.0453759	0.116432
6	29	4	15	181.1770833333	0.0949466	0.131843	0.0624985	0.0745159
6	29	4	25	181.1840277778	0.143388	0.0657262	0.012376	0.175142
6	29	4	35	181.1909722222	0.150052	0.0557798	0.0893711	0.0819056
6	29	4	45	181.1979166667	0.0541294	0.0807424	0.0269055	0.0495763
6	29	4	55	181.2048611111	0.106693	0.120766	0.0539585	0.0891723
6	29	5	5	181.2118055556	0.11085	0.112277	0.0506523	0.0675899
6	29	5	15	181.21875	0.117668	0.116861	0.046528	0.0726488
6	29	5	25	181.2256944444	0.116914	0.176489	0.0669846	0.0820017
6	29	5	35	181.2326388889	0.155355	0.146779	0.0564794	0.0495106
6	29	5	45	181.2395833333	0.118437	0.226076	0.0442701	0.0543068
6	29	5	55	181.2465277778	0.14404	0.195427	0.0126263	0.0744951
6	29	6	5	181.2534722222	0.117541	0.178671	0.0133639	0.0828097
6	29	6	15	181.2604166667	0.195631	0.0805293	0.0843156	0.037595
6	29	6	25	181.2673611111	0.138204	0.146663	0.0757058	0.041387
6	29	6	35	181.2743055556	0.227619	0.201682	0.0424866	0.0699125
6	29	6	45	181.28125	0.269445	0.274318	1.08E-07	0.0545622
6	29	6	55	181.2881944444	0.211784	0.284548	0.0138775	0.0328018
6	29	7	5	181.2951388889	0.242339	0.247214	3.27E-07	0.0808746
6	29	7	15	181.3020833333	0.285064	0.207313	0.0195147	0.0524833
6	29	7	25	181.3090277778	0.130745	0.121429	0.0639488	0.04756
6	29	7	35	181.3159722222	0.165517	0.276437	0.0357756	0.0633532
6	29	7	45	181.3229166667	0.26048	0.317014	0.0689	0.0843888
6	29	7	55	181.3298611111	0.257152	0.298683	0.0457479	0.0521452
6	29	8	5	181.3368055556	0.200637	0.244567	0.0217837	0.0866892
6	29	8	15	181.34375	0.256517	0.187756	0.0941936	0.168163
6	29	8	25	181.3506944444	0.167558	0.232277	0.0790183	0.0472404
6	29	9	15	181.3854166667	0.100921	0.294131	0.0767768	0.0849072
6	29	9	25	181.3923611111	0.121679	0.244722	0.0806279	0.0728711
6	29	9	35	181.3993055556	0.150576	0.22765	0.0879894	0.0378428
6	29	9	45	181.40625	0.112943	0.374587	0.0413102	0.0642406
6	29	9	55	181.4131944444	0.181927	0.145745	0.0999025	0.0816365
6	29	10	5	181.4201388889	0.162077	0.28652	0.10567	0.0551046
6	29	10	15	181.4270833333	0.153878	0.264913	0.114647	0.110235
6	29	10	25	181.4340277778	0.162964	0.268055	0.116428	0.111519
6	29	10	35	181.4409722222	0.079112	0.422803	0.119282	0.0214358
6	29	10	55	181.4548611111	0.108757	0.445189	0.13641	0.0337854
6	29	11	5	181.4618055556	0.130602	0.351807	0.131861	0.0731136
6	29	11	15	181.46875	0.108819	0.417078	0.128697	0.0683191
6	29	11	25	181.4756944444	0.200497	0.321201	0.148523	0.0471374
6	29	11	45	181.4895833333	0.205157	0.376784	0.133326	0.0819832
6	29	11	55	181.4965277778	0.139669	0.407282	0.134844	0.101785
6	29	12	5	181.5034722222	0.152896	0.395811	0.139931	0.0868079
6	29	12	15	181.5104166667	0.145273	0.357333	0.154015	0.0802482
6	29	12	25	181.5173611111	0.0914889	0.483819	0.13002	0.0920813
6	29	12	35	181.5243055556	0.107362	0.394829	0.178872	0.0826602
6	29	12	45	181.53125	0.139988	0.439428	0.146254	0.0857813
6	29	12	55	181.5381944444	0.161273	0.473513	0.132769	0.104686
6	29	13	5	181.5451388889	0.139953	0.496227	0.190428	0.105522
6	29	13	15	181.5520833333	0.178396	0.530648	0.152193	0.133515
6	29	13	25	181.5590277778	0.207621	0.38607	0.19113	0.0795783
6	29	13	35	181.5659722222	0.14876	0.446122	0.216695	0.0531048
6	29	13	45	181.5729166667	0.153878	0.440177	0.239183	0.0060304
6	29	13	55	181.5798611111	0.181145	0.47813	0.224355	0.0614756
6	29	14	5	181.5868055556	0.162576	0.480089	0.234073	0.0539447
6	29	14	15	181.59375	0.176076	0.330165	0.25746	0.0825405
6	29	14	25	181.6006944444	0.238295	0.323027	0.234479	0.0540249
6	29	14	35	181.6076388889	0.238027	0.283686	0.173635	0.302903
6	29	14	45	181.6145833333	0.23917	0.328083	0.147888	0.175221
6	29	14	55	181.6215277778	0.257698	0.354966	0.188457	0.117975
6	29	15	5	181.6284722222	0.184516	0.296531	0.202966	0.071893
6	29	15	15	181.6354166667	0.169045	0.289493	0.0883118	0.0782964
6	29	15	25	181.6423611111	0.188509	0.333362	0.154752	0.0926192
6	29	15	35	181.6493055556	0.186947	0.285841	0.108515	0.0523433
6	29	15	45	181.65625	0.171964	0.23576	0.102781	0.0542106
6	29	15	55	181.6631944444	0.17117	0.23758	0.100201	0.0305228
6	29	16	5	181.6701388889	0.0932428	0.295983	0.102732	0.0295193
6	29	16	15	181.6770833333	0.161301	0.239291	0.14177	0.0366888
6	29	16	25	181.6840277778	0.12367	0.185875	0.0517057	0.029716
6	29	16	35	181.6909722222	0.0777477	0.168642	0.0609371	0.00839698
6	29	16	45	181.6979166667	0.0714322	0.245478	0.103799	0.0194354
6	29	16	55	181.7048611111	0.121162	0.237835	0.0961313	0.0330115
6	29	17	5	181.7118055556	0.064268	0.141403	0.0968753	0.0334612
6	29	17	15	181.71875	0.110927	0.180274	0.0214907	0.0846025
6	29	17	25	181.7256944444	0.152452	0.298063	0.0668675	0.0862705
6	29	17	35	181.7326388889	0.171021	0.62192	0.0750051	0.142282
6	29	17	45	181.7395833333	0.118288	0.389853	0.060711	0.0836568
6	29	17	55	181.7465277778	0.166226	0.496048	0.0818631	0.0817589
6	29	18	5	181.7534722222	0.142118	0.523002	0.0706492	0.119586
6	29	18	15	181.7604166667	0.197486	0.484277	0.0674185	0.106662
6	29	18	25	181.7673611111	0.156024	0.697765	0.0754621	0.110777
6	29	18	35	181.7743055556	0.202806	0.530442	0.0754031	0.131995
6	29	18	45	181.78125	0.217278	0.539162	0.0481635	0.143208
6	29	18	55	181.7881944444	0.144793	0.753252	0.0972299	0.207699
6	29	19	5	181.7951388889	0.167347	0.668286	0.088369	0.240324
6	29	19	15	181.8020833333	0.18007	0.6785	0.0706362	0.237764
6	29	19	25	181.8090277778	0.219377	0.508658	0.0575925	0.153027
6	29	19	35	181.8159722222	0.206483	0.44888	0.102547	0.105032
6	29	19	45	181.8229166667	0.183626	0.555116	0.0831048	0.0916475
6	29	19	55	181.8298611111	0.185704	0.498915	0.0897297	0.132041
6	29	20	5	181.8368055556	0.179683	0.499467	0.0925597	0.0905758
6	29	20	15	181.84375	0.187677	0.325689	0.0412108	0.0923383
6	29	20	25	181.8506944444	0.0985208	0.349224	0.0882148	0.048788
6	29	20	35	181.8576388889	0.18967	0.493516	0.079552	0.0989936
6	29	20	45	181.8645833333	0.223367	0.474736	0.0482289	0.144212
6	29	20	55	181.8715277778	0.167363	0.50813	0.116007	0.0632931
6	29	21	5	181.8784722222	0.207974	0.525055	0.0563008	0.116803
6	29	21	15	181.8854166667	0.266978	0.493406	0.0420399	0.107494
6	29	21	25	181.8923611111	0.271825	0.454984	0.0604208	0.0921131
6	29	21	35	181.8993055556	0.255807	0.506233	0.0509032	0.107293
6	29	21	45	181.90625	0.309029	0.438447	0.0551759	0.1307
6	29	21	55	181.9131944444	0.2867	0.496789	0.0882276	0.0888911
6	29	22	5	181.9201388889	0.31921	0.431038	0.0775976	0.154045
6	29	22	15	181.9270833333	0.286871	0.450889	0.0924276	0.0751412
6	29	22	25	181.9340277778	0.233791	0.420052	0.0755469	0.120826
6	29	22	35	181.9409722222	0.16536	0.481645	0.0912585	0.145526
