xGC_Date_Time_UTC, xGC_Date_Time_CDT, xGC_Date_Time_CST, ppb64_Isoprene, ppb105_MACR_m70, ppb120_MVK, ppb233_Pinene_alpha, ppb241_BZ_1ET_34_MT, ppb243_Pinene_beta, ppb258_Limonene,MT
2768400,2750400,2746800,7.1405,0.5496,0.0924,0.4718,0.046,0.4793,0.0941,1.0452
2770200,2752200,2748600,6.7264,0.5527,0.0773,0.4641,0.0488,0.5186,0.0945,1.0772
2772000,2754000,2750400,7.4302,0.5541,0.0711,0.6025,0.0631,0.7421,0.1019,1.4465
2773800,2755800,2752200,6.8851,0.5565,0.0576,0.6089,0.062,0.7375,0.1148,1.4612
2775600,2757600,2754000,7.4956,0.5439,0.0508,0.6376,0.0692,0.8364,0.1325,1.6065
2777400,2759400,2755800,7.5265,0.5648,0.051,0.7095,0.0688,0.8347,0.1297,1.6739
2779200,2761200,2757600,6.4034,0.5345,0.0469,0.8783,0.0737,0.8812,0.1576,1.9171
2781000,2763000,2759400,5.2592,0.57,0.0477,0.4832,0.0505,0.5269,0.0917,1.1018
2782800,2764800,2761200,2.9296,0.3041,0.0233,0.4151,0.0413,0.4167,0.0922,0.924
2784600,2766600,2763000,3.4325,0.3489,0.0245,0.5613,0.0486,0.5107,0.0729,1.1449
2786400,2768400,2764800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2788200,2770200,2766600,4.57,0.4054,0.023,0.6677,0.0569,0.6486,0.0935,1.4098
2790000,2772000,2768400,5.0758,0.4606,0.0283,0.5781,0.0569,0.5837,0.0728,1.2346
2791800,2773800,2770200,4.7428,0.4492,0.0266,0.5049,0.0516,0.5544,0.0671,1.1264
2793600,2775600,2772000,4.0748,0.437,0.0236,0.468,0.0505,0.5108,0.0705,1.0493
2795400,2777400,2773800,3.5791,0.3952,0.0235,0.4918,0.0493,0.5083,0.0676,1.0677
2797200,2779200,2775600,3.1821,0.39,0.0227,0.4327,0.0489,0.4822,0.0576,0.9725
2799000,2781000,2777400,2.8467,0.3548,0.0177,0.4099,0.0458,0.4742,0.0557,0.9398
2800800,2782800,2779200,2.4956,0.3444,0.018,0.3508,0.0438,0.4401,0.0477,0.8386
2802600,2784600,2781000,2.3675,0.3449,0.0167,0.3688,0.0463,0.4634,0.0475,0.8797
2804400,2786400,2782800,2.2791,0.3389,0.0159,0.427,0.0492,0.4914,0.0495,0.9679
2806200,2788200,2784600,2.5068,0.3106,0.0143,0.5284,0.0534,0.5683,0.0623,1.159
2808000,2790000,2786400,3.0108,0.3107,0.0153,0.5392,0.0553,0.5823,0.0847,1.2062
2809800,2791800,2788200,3.3404,0.2987,0.0185,0.6318,0.0559,0.6055,0.0809,1.3182
2811600,2793600,2790000,4.7895,0.3115,0.0174,0.5828,0.0573,0.6065,0.0959,1.2852
2813400,2795400,2791800,4.3679,0.3281,0.0249,0.421,0.045,0.4364,0.0853,0.9427
2815200,2797200,2793600,7.2047,0.3443,0.0295,0.4864,0.0457,0.451,0.1199,1.0573
2817000,2799000,2795400,6.9212,0.3801,0.0417,0.3831,0.0377,0.3557,0.1096,0.8484
2818800,2800800,2797200,9.0537,0.4446,0.0545,0.3795,0.0367,0.3599,0.1311,0.8705
2820600,2802600,2799000,9.5243,0.523,0.0698,0.3689,0.0405,0.3782,0.1504,0.8975
2822400,2804400,2800800,7.2476,0.5132,0.071,0.3066,0.0317,0.2987,0.1048,0.7101
2824200,2806200,2802600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2826000,2808000,2804400,3.6456,0.3329,0.0427,0.2292,0.0269,0.2129,0.0701,0.5122
2827800,2809800,2806200,3.572,0.2615,0.035,0.2841,0.027,0.2339,0.0739,0.5919
2829600,2811600,2808000,4.9233,0.2645,0.0426,0.2257,0.0251,0.1986,0.0593,0.4836
2831400,2813400,2809800,6.1634,0.2708,0.0464,0.2721,0.0304,0.2581,0.1175,0.6477
2833200,2815200,2811600,7.5963,0.3027,0.0549,0.2754,0.0321,0.2865,0.1343,0.6962
2835000,2817000,2813400,6.3008,0.3622,0.0678,0.3623,0.037,0.332,0.0877,0.782
2836800,2818800,2815200,5.3609,0.3583,0.0692,0.3197,0.0327,0.291,0.074,0.6847
2838600,2820600,2817000,4.4002,0.2794,0.0516,0.309,0.0286,0.2568,0.0687,0.6345
2840400,2822400,2818800,5.0372,0.277,0.0555,0.3497,0.0321,0.3038,0.1098,0.7633
2842200,2824200,2820600,6.6557,0.2966,0.0661,0.2638,0.0279,0.2563,0.0734,0.5935
2844000,2826000,2822400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2845800,2827800,2824200,6.6935,0.3036,0.0777,0.3771,0.0414,0.3255,0.0899,0.7925
2847600,2829600,2826000,7.5196,0.3058,0.091,0.3963,0.039,0.3577,0.1038,0.8578
2849400,2831400,2827800,7.5954,0.3454,0.0912,0.275,0.0341,0.3074,0.0799,0.6623
2851200,2833200,2829600,6.1917,0.3356,0.0832,0.2762,0.0336,0.2854,0.0721,0.6337
2853000,2835000,2831400,5.4861,0.338,0.0791,0.3064,0.0316,0.2946,0.0648,0.6658
2854800,2836800,2833200,1.6516,0.2248,0.0529,0.2096,0.0198,0.1905,0.0555,0.4556
2856600,2838600,2835000,1.1334,0.1627,0.0263,0.2376,0.0219,0.2111,0.0594,0.5081
2858400,2840400,2836800,0.919,0.1454,0.0183,0.2715,0.0235,0.231,0.0689,0.5714
2860200,2842200,2838600,0.9464,0.1432,0.0186,0.241,0.0224,0.217,0.0497,0.5077
2862000,2844000,2840400,0.7848,0.1118,0.011,0.2124,0.0195,0.2017,0.0325,0.4466
2863800,2845800,2842200,0.6456,0.0991,0.009,0.2148,0.0227,0.2207,0.0345,0.47
2865600,2847600,2844000,0.6354,0.0992,0.0106,0.2566,0.0248,0.2615,0.0498,0.5679
2867400,2849400,2845800,0.611,0.1076,0.0147,0.2342,0.025,0.2479,0.0385,0.5206
2869200,2851200,2847600,0.6048,0.1031,0.0106,0.2224,0.0255,0.248,0.0358,0.5062
2871000,2853000,2849400,0.5604,0.1055,0.0099,0.2562,0.0262,0.2584,0.0387,0.5533
2872800,2854800,2851200,0.5247,0.0949,0.0079,0.2196,0.0243,0.2322,0.0295,0.4813
2874600,2856600,2853000,0.4898,0.0806,0.0069,0.2362,0.0246,0.2465,0.0296,0.5123
2876400,2858400,2854800,0.4361,0.0662,0.0069,0.3246,0.0298,0.2958,0.0479,0.6683
2878200,2860200,2856600,0.4158,0.0731,0.008,0.3101,0.0312,0.294,0.0378,0.6419
2880000,2862000,2858400,0.4231,0.0739,0.0072,0.2854,0.0291,0.2849,0.0423,0.6126
2881800,2863800,2860200,0.4256,0.0696,0.006,0.3208,0.033,0.3157,0.0433,0.6798
2883600,2865600,2862000,0.474,0.0761,0.0069,0.2544,0.0308,0.2884,0.0327,0.5755
2885400,2867400,2863800,0.4797,0.0777,0.0076,0.2631,0.0305,0.2862,0.0364,0.5857
2887200,2869200,2865600,0.4582,0.0659,0.0051,0.3169,0.0331,0.318,0.0506,0.6855
2889000,2871000,2867400,0.4672,0.0665,0.0058,0.2731,0.0317,0.3038,0.0328,0.6097
2890800,2872800,2869200,0.4729,0.069,0.0083,0.2896,0.0318,0.3089,0.0426,0.6411
2892600,2874600,2871000,0.5052,0.0887,0.0097,0.2729,0.0306,0.2987,0.0379,0.6095
2894400,2876400,2872800,0.7696,0.1032,0.0108,0.271,0.0328,0.3097,0.0424,0.6231
2896200,2878200,2874600,0.8909,0.1027,0.013,0.2584,0.0281,0.2929,0.0404,0.5917
2898000,2880000,2876400,1.0485,0.1033,0.015,0.2304,0.0273,0.2618,0.0339,0.5261
2899800,2881800,2878200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2901600,2883600,2880000,1.4888,0.1225,0.0265,0.2406,0.0341,0.2476,0.046,0.5342
2903400,2885400,2881800,2.6636,0.1284,0.0278,0.2414,0.0266,0.2387,0.0539,0.534
2905200,2887200,2883600,2.7411,0.1525,0.0428,0.2091,0.0224,0.1991,0.0438,0.452
2907000,2889000,2885400,3.6954,0.1736,0.0491,0.2606,0.0236,0.2123,0.0486,0.5215
2908800,2890800,2887200,4.1934,0.2127,0.0724,0.2638,0.0228,0.2141,0.055,0.5329
2910600,2892600,2889000,5.6167,0.2526,0.0945,0.2963,0.025,0.2402,0.083,0.6195
2912400,2894400,2890800,5.8452,0.2704,0.111,0.2354,0.0217,0.2038,0.0734,0.5126
2914200,2896200,2892600,8.2544,0.3227,0.1267,0.2889,0.0271,0.2622,0.1039,0.655
2916000,2898000,2894400,6.2758,0.3179,0.1328,0.2243,0.0207,0.2,0.0867,0.511
2917800,2899800,2896200,6.7486,0.363,0.1608,0.2781,0.026,0.2489,0.1075,0.6345
2919600,2901600,2898000,7.0443,0.3997,0.179,0.2585,0.0256,0.2437,0.1048,0.607
2921400,2903400,2899800,8.3249,0.3508,0.1668,0.2181,0.0235,0.2214,0.1204,0.5599
2923200,2905200,2901600,7.6944,0.2777,0.1459,0.1766,0.0179,0.1822,0.101,0.4598
2925000,2907000,2903400,6.6687,0.2876,0.1678,0.1598,0.0167,0.1607,0.0812,0.4017
2926800,2908800,2905200,8.9103,0.3326,0.2089,0.2235,0.0214,0.2167,0.1092,0.5494
2928600,2910600,2907000,5.7286,0.3083,0.2271,0.1373,0.0146,0.1376,0.0758,0.3507
2930400,2912400,2908800,10.3374,0.3762,0.2785,0.2553,0.0298,0.2992,0.1639,0.7184
2932200,2914200,2910600,7.8136,0.3553,0.2914,0.1882,0.0208,0.199,0.1033,0.4905
2934000,2916000,2912400,7.9057,0.3878,0.2637,0.2272,0.0258,0.2502,0.066,0.5434
2935800,2917800,2914200,7.4881,0.4023,0.2548,0.214,0.0253,0.2389,0.0694,0.5223
2937600,2919600,2916000,7.7143,0.437,0.2565,0.2756,0.0308,0.2807,0.0698,0.6261
2939400,2921400,2917800,6.705,0.396,0.2392,0.3628,0.0348,0.3308,0.0863,0.7799
2941200,2923200,2919600,6.1066,0.3624,0.2004,0.462,0.0393,0.3875,0.0838,0.9333
2943000,2925000,2921400,5.89,0.3415,0.1787,0.4185,0.0379,0.3761,0.0644,0.859
2944800,2926800,2923200,5.8209,0.3235,0.1493,0.4159,0.0391,0.3997,0.071,0.8866
2946600,2928600,2925000,5.3305,0.2955,0.1285,0.4549,0.044,0.4443,0.0718,0.971
2948400,2930400,2926800,4.2433,0.2501,0.0932,0.4564,0.043,0.4209,0.0688,0.9461
2950200,2932200,2928600,3.3055,0.2535,0.0924,0.437,0.0411,0.4083,0.07,0.9153
2952000,2934000,2930400,2.7253,0.2399,0.0916,0.4204,0.0375,0.3716,0.0602,0.8522
2953800,2935800,2932200,2.4299,0.2645,0.0992,0.3772,0.0382,0.3726,0.058,0.8078
2955600,2937600,2934000,2.2391,0.2847,0.1137,0.3567,0.0359,0.3514,0.0483,0.7564
2957400,2939400,2935800,2.1589,0.2614,0.094,0.3506,0.0361,0.3625,0.0549,0.768
2959200,2941200,2937600,1.991,0.2053,0.072,0.5178,0.045,0.4541,0.0645,1.0364
2961000,2943000,2939400,1.9264,0.2231,0.074,0.4307,0.0394,0.4033,0.0508,0.8848
2962800,2944800,2941200,1.7882,0.2391,0.0822,0.3623,0.0373,0.3554,0.0418,0.7595
2964600,2946600,2943000,1.8089,0.2506,0.0929,0.3871,0.038,0.3759,0.0427,0.8057
2966400,2948400,2944800,1.4721,0.1719,0.055,0.5953,0.0476,0.4952,0.0766,1.1671
2968200,2950200,2946600,0.9754,0.1195,0.0499,0.5259,0.0391,0.3818,0.0681,0.9758
2970000,2952000,2948400,1.0146,0.1626,0.0654,0.4004,0.0355,0.3314,0.0452,0.777
2971800,2953800,2950200,0.8695,0.1193,0.0435,0.4945,0.0355,0.3504,0.0515,0.8964
2973600,2955600,2952000,1.0008,0.1809,0.0797,0.2615,0.0273,0.2451,0.0242,0.5308
2975400,2957400,2953800,0.9823,0.1768,0.0796,0.2834,0.0279,0.2652,0.0287,0.5773
2977200,2959200,2955600,0.9653,0.1628,0.0742,0.3307,0.0311,0.2952,0.0368,0.6627
2979000,2961000,2957400,0.9806,0.2068,0.1112,0.2771,0.029,0.2788,0.0276,0.5835
2980800,2962800,2959200,3.9916,0.1541,0.1089,0.5339,0.0406,0.394,0.1028,1.0307
2982600,2964600,2961000,5.7633,0.0751,0.0536,1.1305,0.0631,0.741,0.2657,2.1372
2984400,2966400,2962800,7.8439,0.1614,0.133,0.8865,0.0592,0.6619,0.242,1.7904
2986200,2968200,2964600,6.6707,0.2603,0.2097,0.9107,0.0545,0.6012,0.1865,1.6984
2988000,2970000,2966400,5.9922,0.5266,0.5597,0.4407,0.0397,0.3551,0.1229,0.9187
2989800,2971800,2968200,7.5354,0.6569,0.8488,0.4679,0.0423,0.3872,0.1268,0.9819
2991600,2973600,2970000,6.0783,0.5461,0.8357,0.2243,0.0267,0.2391,0.0929,0.5563
2993400,2975400,2971800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2995200,2977200,2973600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
2997000,2979000,2975400,4.7442,0.3882,0.974,0.0754,0.008,0.0803,0.0322,0.1879
2998800,2980800,2977200,3.9457,0.4787,1.2221,0.1088,0.0097,0.0975,0.0244,0.2307
3000600,2982600,2979000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3002400,2984400,2980800,4.6632,0.4762,1.3738,0.1035,0.0212,0.1016,0.0501,0.2552
3004200,2986200,2982600,5.5459,0.4547,1.3573,0.1131,0.0136,0.1082,0.0538,0.2751
3006000,2988000,2984400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3007800,2989800,2986200,6.0505,0.3834,1.349,0.1014,0.023,0.1042,0.0629,0.2685
3009600,2991600,2988000,7.2669,0.7042,2.7621,0.167,0.0184,0.1554,0.0819,0.4043
3011400,2993400,2989800,6.6356,0.4443,1.7934,0.1303,0.0151,0.1459,0.0949,0.3711
3013200,2995200,2991600,4.4247,0.4569,1.8552,0.1043,0.0105,0.0943,0.0352,0.2338
3015000,2997000,2993400,5.9017,0.5714,2.3072,0.1576,0.0144,0.1489,0.0779,0.3844
3016800,2998800,2995200,8.523,0.7241,2.7091,0.2584,0.0256,0.2539,0.1058,0.6181
3018600,3000600,2997000,5.2391,0.7875,2.6321,0.1818,0.0203,0.1844,0.0545,0.4207
3020400,3002400,2998800,2.6788,0.4294,1.4227,0.1595,0.0151,0.1501,0.0442,0.3538
3022200,3004200,3000600,0.9359,0.3658,1.3025,0.1037,0.0095,0.0922,0.0251,0.221
3024000,3006000,3002400,0.7992,0.3545,1.2627,0.1291,0.0116,0.1131,0.0259,0.2681
3025800,3007800,3004200,0.7509,0.2955,1.0021,0.1624,0.0138,0.1358,0.0276,0.3258
3027600,3009600,3006000,0.6554,0.2662,0.8512,0.1612,0.0163,0.1452,0.0259,0.3323
3029400,3011400,3007800,0.3969,0.222,0.7091,0.1832,0.0168,0.1587,0.0307,0.3726
3031200,3013200,3009600,0.4926,0.2663,0.8039,0.2255,0.0206,0.2118,0.0349,0.4722
3033000,3015000,3011400,0.6706,0.3257,0.8455,0.2859,0.0258,0.2551,0.0449,0.5859
3034800,3016800,3013200,0.7658,0.4069,1.0693,0.2314,0.0201,0.2065,0.0335,0.4714
3036600,3018600,3015000,0.7029,0.3748,0.9642,0.2336,0.022,0.2147,0.031,0.4793
3038400,3020400,3016800,0.4811,0.4225,1.3871,0.0339,0.0057,0.0377,0.0063,0.0779
3040200,3022200,3018600,0.4684,0.4129,1.2315,0.0818,0.0084,0.0805,0.0242,0.1865
3042000,3024000,3020400,0.5846,0.4202,1.1354,0.1065,0.0121,0.1149,0.0227,0.2441
3043800,3025800,3022200,0.6561,0.4081,0.9778,0.1881,0.0178,0.1837,0.034,0.4058
3045600,3027600,3024000,0.7083,0.4247,0.9968,0.1829,0.0197,0.1925,0.0294,0.4048
3047400,3029400,3025800,0.8538,0.4399,0.9747,0.2074,0.0219,0.2198,0.0275,0.4547
3049200,3031200,3027600,0.8542,0.4108,0.8167,0.245,0.0292,0.2651,0.0326,0.5427
3051000,3033000,3029400,1.0067,0.458,0.8979,0.1936,0.025,0.2292,0.0274,0.4502
3052800,3034800,3031200,0.6155,0.2843,0.5268,0.2683,0.0293,0.2919,0.0338,0.594
3054600,3036600,3033000,0.5753,0.2552,0.4474,0.2806,0.0334,0.3142,0.0331,0.6279
3056400,3038400,3034800,0.3995,0.1808,0.2736,0.3437,0.0356,0.342,0.0489,0.7346
3058200,3040200,3036600,0.85,0.3835,0.5846,0.1782,0.029,0.244,0.013,0.4352
3060000,3042000,3038400,0.473,0.2328,0.3645,0.3102,0.0345,0.3028,0.0378,0.6508
3061800,3043800,3040200,0.4969,0.2596,0.4432,0.3089,0.0319,0.2978,0.0247,0.6314
3063600,3045600,3042000,0.7786,0.3331,0.5341,0.2663,0.0319,0.2788,0.0376,0.5827
3065400,3047400,3043800,0.9393,0.3905,0.6586,0.2057,0.0326,0.2501,0.0267,0.4825
3067200,3049200,3045600,1.3638,0.3748,0.6131,0.245,0.0391,0.2863,0.0534,0.5847
3069000,3051000,3047400,1.8937,0.3045,0.4575,0.3876,0.0446,0.3528,0.0801,0.8205
3070800,3052800,3049200,1.9751,0.4218,0.7119,0.3089,0.0391,0.2939,0.0719,0.6747
3072600,3054600,3051000,2.233,0.4382,0.6968,0.3907,0.0384,0.31,0.0796,0.7803
3074400,3056400,3052800,2.4957,0.7071,1.2477,0.2432,0.0288,0.218,0.0634,0.5246
3076200,3058200,3054600,2.6534,0.8808,1.7587,0.217,0.0225,0.1743,0.0578,0.4491
3078000,3060000,3056400,2.7279,1.1206,2.4789,0.1562,0.0175,0.1219,0.0452,0.3233
3079800,3061800,3058200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3081600,3063600,3060000,2.8393,0.5003,1.5476,0.0731,0.0187,0.0589,0.0206,0.1526
3083400,3065400,3061800,4.0031,0.5428,1.716,0.1239,0.0162,0.1241,0.0663,0.3143
3085200,3067200,3063600,5.1305,0.5187,1.5952,0.1477,0.0138,0.1175,0.0655,0.3307
3087000,3069000,3065400,4.9971,0.6499,2.1473,0.1308,0.0139,0.118,0.0584,0.3072
3088800,3070800,3067200,3.5472,0.6389,2.3038,0.1041,0.0102,0.0826,0.0308,0.2175
3090600,3072600,3069000,5.074,0.5576,2.0348,0.1391,0.0137,0.1345,0.0658,0.3394
3092400,3074400,3070800,5.2623,0.6399,2.363,0.1257,0.0132,0.1078,0.0465,0.28
3094200,3076200,3072600,3.8031,0.6228,2.4462,0.1027,0.0106,0.0936,0.0426,0.2389
3096000,3078000,3074400,4.4627,0.5547,2.1576,0.107,0.0106,0.0968,0.0339,0.2377
3097800,3079800,3076200,3.6274,0.5984,2.1799,0.125,0.0122,0.107,0.0429,0.2749
3099600,3081600,3078000,5.5397,0.6297,2.1488,0.1479,0.0125,0.128,0.0536,0.3295
3101400,3083400,3079800,4.6336,0.5932,1.864,0.1134,0.0124,0.1131,0.0536,0.2801
3103200,3085200,3081600,5.1363,0.5928,1.9049,0.1126,0.0123,0.1142,0.0592,0.286
3105000,3087000,3083400,5.1159,0.5362,1.7999,0.1149,0.0107,0.1096,0.0477,0.2722
3106800,3088800,3085200,4.6724,0.5792,1.9923,0.1213,0.0152,0.1194,0.0625,0.3032
3108600,3090600,3087000,4.2592,0.5794,2.06,0.1236,0.0115,0.1232,0.0516,0.2984
3110400,3092400,3088800,4.1742,0.5612,1.9282,0.1642,0.0157,0.1516,0.0546,0.3704
3112200,3094200,3090600,3.0675,0.5211,1.7362,0.1789,0.0162,0.169,0.0413,0.3892
3114000,3096000,3092400,2.1663,0.576,1.8722,0.1419,0.0143,0.1415,0.0217,0.3051
3115800,3097800,3094200,2.5497,0.6317,1.9762,0.1659,0.0183,0.1793,0.023,0.3682
3117600,3099600,3096000,3.3001,0.7206,2.009,0.192,0.0219,0.2329,0.0208,0.4457
3119400,3101400,3097800,2.6208,0.6958,1.9172,0.14,0.0159,0.182,0.0196,0.3416
3121200,3103200,3099600,2.5324,0.715,1.937,0.1375,0.0186,0.1807,0.0227,0.3409
3123000,3105000,3101400,2.1141,0.7308,1.982,0.1216,0.0171,0.1625,0.0218,0.3059
3124800,3106800,3103200,2.3178,0.7855,1.9908,0.1288,0.0183,0.1657,0.0257,0.3202
3126600,3108600,3105000,2.3181,0.7936,1.9878,0.1113,0.0168,0.146,0.0249,0.2822
3128400,3110400,3106800,2.1774,0.7592,1.8311,0.1347,0.0209,0.1604,0.03,0.3251
3130200,3112200,3108600,2.1999,0.7584,1.8017,0.1327,0.0281,0.1759,0.0276,0.3362
3132000,3114000,3110400,1.9549,0.6485,1.4358,0.2463,0.0332,0.2748,0.0364,0.5575
3133800,3115800,3112200,1.9075,0.561,1.1658,0.3698,0.0425,0.4132,0.0515,0.8345
3135600,3117600,3114000,1.9356,0.6499,1.3612,0.2364,0.0378,0.3209,0.0303,0.5876
3137400,3119400,3115800,1.7173,0.6927,1.4717,0.1183,0.032,0.2146,0.0077,0.3406
3139200,3121200,3117600,1.3914,0.6227,1.2988,0.0915,0.0291,0.1809,0.0122,0.2846
3141000,3123000,3119400,1.0641,0.5993,1.2525,0.0627,0.0234,0.1348,0.0088,0.2063
3142800,3124800,3121200,0.8695,0.5748,0.9217,0.0299,0.0174,0.0738,0.0072,0.1109
3144600,3126600,3123000,0.588,0.5191,0.6868,0.0247,0.0123,0.0398,0.0084,0.0729
3146400,3128400,3124800,0.6207,0.4391,0.5763,0.1161,0.0198,0.126,0.0163,0.2584
3148200,3130200,3126600,0.6139,0.1737,0.2218,0.5167,0.042,0.3973,0.0887,1.0027
3150000,3132000,3128400,0.5275,0.4254,0.772,0.1014,0.021,0.1256,0.015,0.242
3151800,3133800,3130200,0.9326,0.407,0.7043,0.1523,0.0227,0.1576,0.0376,0.3475
3153600,3135600,3132000,1.505,0.3441,0.6133,0.2462,0.03,0.2112,0.0629,0.5203
3155400,3137400,3133800,2.21,0.3773,0.6475,0.274,0.0337,0.2212,0.0838,0.579
3157200,3139200,3135600,2.3289,0.4809,0.7488,0.2087,0.0285,0.184,0.0649,0.4576
3159000,3141000,3137400,3.8738,0.6417,1.0414,0.2464,0.0281,0.2049,0.0768,0.5281
3160800,3142800,3139200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3162600,3144600,3141000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3164400,3146400,3142800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3166200,3148200,3144600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3168000,3150000,3146400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3169800,3151800,3148200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3171600,3153600,3150000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3173400,3155400,3151800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3175200,3157200,3153600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3177000,3159000,3155400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3178800,3160800,3157200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3180600,3162600,3159000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3182400,3164400,3160800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3184200,3166200,3162600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3186000,3168000,3164400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3187800,3169800,3166200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3189600,3171600,3168000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3191400,3173400,3169800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3193200,3175200,3171600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3195000,3177000,3173400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3196800,3178800,3175200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3198600,3180600,3177000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3200400,3182400,3178800,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3202200,3184200,3180600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29997
3204000,3186000,3182400,2.8758,0.9122,2.5422,0.122,0.0266,0.1639,0.0194,0.3053
3205800,3187800,3184200,2.0536,0.8546,2.4812,0.1073,0.0166,0.133,0.0224,0.2627
3207600,3189600,3186000,2.4656,0.9137,2.5097,0.16,0.0256,0.2224,0.0186,0.401
3209400,3191400,3187800,3.4581,0.9728,2.5215,0.1906,0.0317,0.3055,0.0159,0.512
3211200,3193200,3189600,3.5854,0.9638,2.4446,0.1979,0.0339,0.3324,0.014,0.5443
3213000,3195000,3191400,3.2916,0.9611,2.3882,0.1925,0.0321,0.3173,0.0157,0.5255
3214800,3196800,3193200,3.0276,0.9191,2.2035,0.2563,0.0369,0.3608,0.034,0.6511
3216600,3198600,3195000,2.0519,0.5928,1.27,0.4581,0.0438,0.4325,0.0635,0.9541
3218400,3200400,3196800,1.4981,0.4748,0.9007,0.3966,0.0375,0.3511,0.0563,0.804
3220200,3202200,3198600,0.8307,0.3589,0.6136,0.3147,0.0283,0.2697,0.0468,0.6312
3222000,3204000,3200400,0.7795,0.3532,0.5848,0.4058,0.0355,0.3456,0.0716,0.823
3223800,3205800,3202200,0.7031,0.3125,0.457,0.5001,0.0408,0.4016,0.0925,0.9942
3225600,3207600,3204000,0.64,0.3353,0.4479,0.4998,0.0485,0.4335,0.0661,0.9994
3227400,3209400,3205800,0.5672,0.3877,0.5051,0.5172,0.0511,0.4443,0.0499,1.0114
3229200,3211200,3207600,0.5052,0.2819,0.278,0.4324,0.0403,0.3907,0.0777,0.9008
3231000,3213000,3209400,0.4845,0.3005,0.2805,0.3696,0.0353,0.3232,0.0533,0.7461
3232800,3214800,3211200,0.4472,0.2992,0.3113,0.4192,0.0354,0.3309,0.0619,0.812
3234600,3216600,3213000,0.4031,0.2785,0.3268,0.4136,0.0355,0.3366,0.054,0.8042
3236400,3218400,3214800,0.3294,0.2047,0.2583,0.4121,0.0351,0.3313,0.0537,0.7971
3238200,3220200,3216600,0.6385,0.1645,0.193,0.4815,0.0388,0.3799,0.0729,0.9343
3240000,3222000,3218400,1.6639,0.2421,0.3369,0.7637,0.0586,0.6003,0.0917,1.4557
3241800,3223800,3220200,1.5042,0.3921,0.582,0.5892,0.1021,0.4859,0.0849,1.16
3243600,3225600,3222000,1.9958,0.4422,0.6111,0.568,0.0926,0.4609,0.0858,1.1147
3245400,3227400,3223800,3.0253,0.5167,0.6798,0.5305,0.0645,0.4115,0.087,1.029
3247200,3229200,3225600,3.3796,0.6009,0.8501,0.4858,0.061,0.4013,0.0896,0.9767
3249000,3231000,3227400,2.6471,0.7026,1.0126,0.2947,0.0589,0.2585,0.0627,0.6159
3250800,3232800,3229200,3.5375,0.8385,0.9632,0.2496,0.0532,0.2381,0.0708,0.5585
3252600,3234600,3231000,4.0851,0.9588,1.3721,0.2417,0.0392,0.21,0.0723,0.524
3254400,3236400,3232800,3.6916,1.0886,1.7701,0.3092,0.048,0.2379,0.089,0.6361
3256200,3238200,3234600,3.6781,1.1652,2.1638,0.3252,0.0605,0.2742,0.0732,0.6726
3258000,3240000,3236400,2.985,0.9876,2.0799,0.2132,0.0332,0.1752,0.0567,0.4451
3259800,3241800,3238200,3.6479,0.8208,2.0601,0.2012,0.0328,0.1667,0.0618,0.4297
3261600,3243600,3240000,4.2361,0.6914,1.5794,0.2814,0.0283,0.2186,0.0825,0.5825
