AOCTimewave, AmbTemp, DewPtTemp, DewPtTempTDL, H2Omr, PotTemp, RelHumidity, StaticPrs, VertWindSpd, WindDir, WindSpd
73286,20.615,18.103,-23.83,15.17,305.54,85.16,871.14,-0.11,292.4,7.48
73287,20.531,17.972,-23.829,15.07,305.59,84.9,869.81,-0.17,293.51,7.66
73288,20.494,17.894,-23.827,15.01,305.65,84.67,868.85,0.01,295.68,7.15
73289,20.447,17.733,-23.826,14.87,305.69,84.05,867.9,0.36,296.7,7.35
73290,20.167,17.56,-23.826,14.73,305.53,84.6,866.69,0.75,290.65,7.58
73291,20.043,17.455,-23.827,14.65,305.5,84.7,865.63,0.44,294.66,7.74
73292,19.94,17.405,-23.827,14.62,305.51,84.98,864.51,0.11,302.57,7.54
73293,19.946,17.358,-23.826,14.59,305.62,84.69,863.47,-0.21,303.7,7.28
73294,19.94,17.242,-23.826,14.5,305.68,84.09,862.81,-0.08,299.82,7.4
73295,19.818,17.092,-23.828,14.37,305.65,83.92,861.85,0.02,299.56,6.53
73296,19.855,16.947,-23.827,14.25,305.77,82.94,861.02,0.13,299.51,6.67
73297,19.782,16.829,-23.828,14.16,305.77,82.69,860.29,0.8,296.9,7.2
73298,19.516,16.651,-23.827,14.01,305.58,83.14,859.45,0.69,295.19,6.81
73299,19.434,16.567,-23.828,13.94,305.58,83.13,858.63,0.26,295.46,7.12
73300,19.337,16.519,-23.827,13.91,305.55,83.38,857.86,0.33,296.45,6.84
73301,19.421,16.468,-23.827,13.88,305.72,82.66,857.1,0.48,298.09,6.83
73302,19.485,16.312,-23.827,13.75,305.88,81.49,856.2,0.24,304.03,7.69
73303,19.409,16.247,-23.827,13.71,305.89,81.54,855.28,0.15,302.75,8.02
73304,19.116,16.139,-23.826,13.63,305.68,82.49,854.33,0.15,292.48,7.63
73305,18.787,16.085,-23.827,13.6,305.44,83.96,853.31,0.47,291.74,7.05
73306,18.611,16.077,-23.826,13.61,305.37,84.87,852.2,-1.35,297.26,7.1
73307,18.603,16.101,-23.826,13.65,305.45,85.04,851.32,-0.76,296.27,7.38
73308,18.68,16.153,-23.825,13.71,305.63,84.91,850.38,-0.71,301.77,7.03
73309,18.595,16.24,-23.825,13.8,305.63,85.86,849.46,-0.51,298.28,6.8
73310,18.501,16.306,-23.826,13.88,305.66,86.76,848.26,-0.15,300.14,6.88
73311,18.596,16.385,-23.826,13.97,305.89,86.67,846.99,-0.56,306.19,7.63
73312,18.502,16.389,-23.826,14,305.92,87.22,845.73,-0.51,304.83,7.51
73313,18.534,16.303,-23.826,13.94,306.09,86.55,844.41,-0.2,318.29,7.18
73314,18.499,16.272,-23.826,13.94,306.19,86.57,843.02,-0.26,315.39,7.63
73315,18.393,16.13,-23.828,13.83,306.19,86.36,842.01,-0.21,314.06,7.56
73316,18.349,15.959,-23.829,13.69,306.26,85.65,840.93,-0.08,315.5,7.61
73317,18.297,15.768,-23.83,13.54,306.3,84.86,839.96,-0.02,316.91,7.89
73318,18.271,15.676,-23.829,13.47,306.37,84.5,839.01,-0.17,318.12,8.36
73319,18.021,15.509,-23.83,13.34,306.23,84.94,837.86,0.08,310.4,8.14
73320,17.829,15.432,-23.829,13.29,306.14,85.56,836.82,-0.34,312.19,8.35
73321,17.702,15.429,-23.828,13.31,306.1,86.25,835.89,-0.06,311.01,7.75
73322,17.565,15.317,-23.827,13.23,306.07,86.38,834.79,-0.34,313.18,7.85
73323,17.39,15.138,-23.828,13.09,306.01,86.34,833.62,-0.35,308.45,7.95
73324,17.482,14.95,-23.827,12.95,306.21,84.78,832.65,-0.06,313.35,7.63
73325,17.44,14.71,-23.827,12.76,306.3,83.68,831.39,0.3,311.51,7.6
73326,17.516,14.438,-23.828,12.56,306.52,81.78,830.05,0.29,312.92,8.07
73327,17.463,14.224,-23.829,12.4,306.61,80.91,828.66,0.33,314.17,8.13
73328,17.352,14.021,-23.828,12.25,306.6,80.41,827.61,0.19,314.33,8.14
73329,17.197,13.958,-23.829,12.21,306.53,80.88,826.72,0.32,311.23,8.37
73330,17.038,13.868,-23.828,12.15,306.46,81.23,825.85,-0.02,312.15,8.28
73331,17.029,13.863,-23.826,12.16,306.55,81.25,824.94,-0.07,312.57,8.07
73332,17.021,13.846,-23.825,12.16,306.63,81.2,824.05,-0.25,313.43,8.01
73333,16.86,13.797,-23.826,12.14,306.56,81.79,823.13,-0.51,307,7.78
73334,16.91,13.721,-23.826,12.09,306.7,81.12,822.32,-0.64,311.4,8.1
73335,16.736,13.666,-23.827,12.06,306.61,81.74,821.39,0.11,312.78,8.51
73336,16.473,13.617,-23.827,12.04,306.45,82.88,820.31,-0.22,313.45,8.8
73337,16.259,13.567,-23.828,12.01,306.33,83.76,819.28,0.51,313.12,8.05
73338,16.189,13.538,-23.827,12,306.38,83.99,818.18,0.45,314.05,8.28
73339,16.162,13.51,-23.828,12,306.45,83.98,817.19,0.27,311.2,8.18
73340,16.167,13.367,-23.829,11.9,306.55,83.16,816.38,0.29,315.54,8.54
73341,16.022,13.294,-23.829,11.85,306.51,83.54,815.24,0.22,313.92,8.37
73342,15.899,13.327,-23.83,11.89,306.47,84.4,814.44,0.46,319.16,8.54
73343,15.781,13.334,-23.83,11.91,306.43,85.1,813.66,0.34,319.91,8.61
73344,15.613,13.405,-23.83,11.98,306.36,86.44,812.66,-0.22,314.04,9
73345,15.555,13.39,-23.829,11.98,306.39,86.68,811.78,-0.27,316.02,8.8
73346,15.467,13.431,-23.828,12.03,306.38,87.42,810.97,-0.31,315.64,8.42
73347,15.375,13.412,-23.828,12.02,306.37,87.84,810.16,-0.45,320.08,8.3
73348,15.311,13.397,-23.827,12.03,306.41,88.12,809.19,-0.59,321.17,8.17
73349,15.238,13.486,-23.827,12.11,306.45,89.07,808.14,-0.58,318.25,7.84
73350,15.204,13.515,-23.826,12.15,306.52,89.44,807.16,-0.21,319.03,7.82
73351,15.121,13.587,-23.826,12.22,306.51,90.36,806.37,0,315.13,8.15
73352,14.95,13.608,-23.828,12.26,306.44,91.51,805.34,-0.17,316.96,8.29
73353,14.842,13.563,-23.828,12.23,306.41,91.89,804.54,-0.14,316.78,7.97
73354,14.778,13.59,-23.828,12.27,306.44,92.44,803.7,0.03,314.55,7.87
73355,14.654,13.545,-23.827,12.25,306.41,92.93,802.7,0.01,311.96,7.94
73356,14.636,13.583,-23.828,12.29,306.5,93.27,801.75,-0.2,314.91,8.06
73357,14.632,13.584,-23.829,12.31,306.6,93.3,800.77,-0.17,316.01,7.53
73358,14.656,13.535,-23.83,12.28,306.72,92.85,799.91,-0.19,315.44,7.48
73359,14.674,13.462,-23.829,12.24,306.85,92.29,798.94,-0.21,321.65,7.51
73360,14.655,13.395,-23.829,12.2,306.93,91.99,798.01,-0.08,320.65,7.65
73361,14.564,13.294,-23.83,12.13,306.94,91.93,797.05,0.14,319.65,7.83
73362,14.464,13.212,-23.831,12.08,306.91,92.04,796.29,0.19,316.07,7.63
73363,14.392,13.121,-23.83,12.02,306.92,91.92,795.5,0.13,322.29,7.84
73364,14.319,13.026,-23.829,11.95,306.93,91.78,794.74,-0.02,327.79,7.84
73365,14.337,12.925,-23.829,11.89,307.05,91.05,793.78,-0.21,326.78,8.07
73366,14.349,12.853,-23.828,11.84,307.18,90.54,792.8,-0.27,326.54,8.38
73367,14.343,12.739,-23.828,11.77,307.28,89.89,791.83,-0.23,327.32,8.47
73368,14.36,12.591,-23.828,11.67,307.38,88.91,791.03,-0.48,330.01,8.29
73369,14.415,12.426,-23.827,11.55,307.53,87.62,790.24,-0.11,330.16,8.3
73370,14.316,12.19,-23.826,11.38,307.5,86.81,789.52,0.18,329.63,8.28
73371,14.254,12.016,-23.826,11.26,307.53,86.15,788.69,0.07,330.91,8.29
73372,14.247,11.77,-23.828,11.09,307.61,84.78,787.89,-0.27,329.98,8.43
73373,14.202,11.546,-23.828,10.93,307.67,83.76,786.94,-0.06,332.19,8.19
73374,14.147,11.349,-23.828,10.8,307.69,82.96,786.22,0.06,330.01,8.21
73375,14.09,11.169,-23.829,10.68,307.71,82.26,785.51,0.32,328.63,8.21
73376,13.932,10.977,-23.828,10.55,307.64,82.06,784.69,0.32,333.25,7.97
73377,13.843,10.888,-23.829,10.5,307.63,82.04,783.9,0.29,332.21,8.3
73378,13.747,10.744,-23.828,10.41,307.62,81.77,783.02,-0.33,334.21,8.24
73379,13.622,10.639,-23.828,10.35,307.59,81.87,782.15,-0.24,325.97,8.65
73380,13.406,10.516,-23.829,10.27,307.46,82.37,781.25,-0.34,323.88,9.45
73381,13.243,10.415,-23.829,10.21,307.38,82.69,780.41,0.16,331.45,8.73
73382,13.47,10.386,-23.829,10.2,307.7,81.29,779.68,-0.35,343.03,9.59
73383,13.525,10.385,-23.83,10.22,307.87,80.99,778.71,-0.48,342.69,9.33
73384,13.447,10.338,-23.831,10.19,307.85,81.15,778.13,-0.25,332.97,8.91
73385,13.3,10.274,-23.829,10.16,307.8,81.59,777.23,0.05,337.78,9.03
73386,13.443,10.246,-23.829,10.15,308.03,80.67,776.52,0.36,343.73,9.07
73387,13.289,10.246,-23.828,10.16,307.99,81.5,775.44,0.2,337.03,9.03
73388,13.219,10.208,-23.827,10.15,307.99,81.67,774.73,-0.09,338.24,9.12
73389,13.223,10.206,-23.827,10.16,308.08,81.63,773.97,-0.26,334.51,9.17
73390,12.982,10.14,-23.826,10.12,307.89,82.59,773.4,-0.3,337.13,8.4
73391,12.941,10.176,-23.826,10.15,307.95,83.01,772.51,-0.06,342.65,8
73392,12.947,10.151,-23.827,10.15,308.03,82.83,771.83,0.1,346.2,8.3
73393,12.914,10.061,-23.827,10.1,308.11,82.51,770.83,0.03,343.96,8.35
73394,12.796,10.009,-23.827,10.07,308.09,82.87,769.91,-0.22,340.5,8.67
73395,12.863,9.961,-23.826,10.05,308.23,82.23,769.27,-0.04,343.75,8.78
73396,12.847,9.913,-23.827,10.03,308.32,82.05,768.37,0.18,345.51,8.99
73397,12.754,9.758,-23.826,9.94,308.33,81.7,767.34,-0.18,342.87,8.98
73398,12.775,9.555,-23.826,9.81,308.46,80.46,766.44,-0.36,342.36,9.1
73399,12.774,9.338,-23.826,9.68,308.53,79.29,765.79,-0.13,342.22,9.04
73400,12.626,9.169,-23.826,9.57,308.46,79.15,765.06,-0.4,337.13,8.92
73401,12.516,9.062,-23.828,9.51,308.41,79.15,764.45,0.07,334.45,8.66
73402,12.52,9.002,-23.829,9.48,308.49,78.8,763.78,0.44,334.06,8.27
73403,12.556,8.839,-23.829,9.39,308.63,77.74,762.9,0.29,337.02,7.7
73404,12.525,8.716,-23.828,9.32,308.69,77.25,762.09,0.55,334.9,7.86
73405,12.507,8.587,-23.828,9.25,308.77,76.66,761.26,0.27,333.86,8.27
73406,12.397,8.471,-23.827,9.18,308.76,76.61,760.36,0.02,338.4,8.29
73407,12.479,8.327,-23.828,9.1,308.94,75.44,759.51,-0.25,336.93,8.32
73408,12.349,8.202,-23.828,9.04,308.91,75.45,758.57,0.65,338.76,9.07
73409,12.027,8.036,-23.827,8.94,308.66,76.21,757.72,0.19,338.78,9.06
73410,11.881,7.945,-23.827,8.9,308.62,76.49,756.72,0.45,340.48,8.68
73411,11.885,7.845,-23.829,8.85,308.73,75.94,755.85,0.61,337.76,8.22
73412,12.014,7.809,-23.829,8.84,308.98,75.09,754.92,0.33,334.96,8.02
73413,12.208,7.851,-23.83,8.87,309.29,74.34,754.07,0.36,340,8.37
73414,12.137,7.817,-23.829,8.86,309.3,74.52,753.25,1.03,337.18,9.07
73415,12.031,7.791,-23.83,8.86,309.29,74.91,752.37,0.7,338.64,9.4
73416,11.873,7.697,-23.83,8.81,309.21,75.22,751.62,0.77,338.6,9.87
73417,11.772,7.56,-23.829,8.73,309.18,75.02,750.94,0.46,346.35,9.68
73418,11.699,7.393,-23.828,8.64,309.16,74.52,750.4,0.83,345.65,9.6
73419,11.626,7.313,-23.828,8.6,309.15,74.47,749.83,0.15,341.81,10.11
73420,11.348,7.24,-23.829,8.56,308.91,75.5,749.3,0.38,343.9,9.64
73421,11.355,7.232,-23.828,8.56,308.99,75.42,748.7,0.49,351.69,8.79
73422,11.528,7.267,-23.83,8.59,309.25,74.73,748.08,0.66,350.4,8.65
73423,11.739,7.204,-23.83,8.56,309.56,73.36,747.43,0.73,353.73,9.23
73424,11.58,7.129,-23.83,8.53,309.48,73.75,746.68,0.99,347.23,8.83
73425,11.306,7.058,-23.83,8.49,309.25,74.76,746.1,0.8,346.9,8.78
73426,11.118,6.873,-23.829,8.39,309.11,74.75,745.56,0.64,349.74,8.83
73427,11.036,6.636,-23.83,8.26,309.11,73.94,744.82,0.42,349.8,8.88
73428,10.96,6.442,-23.829,8.15,309.09,73.31,744.24,0.26,346,8.87
73429,10.895,6.312,-23.829,8.09,309.09,72.98,743.65,0.16,347.77,9.05
73430,11.008,6.19,-23.829,8.03,309.29,71.8,742.98,0.27,350.35,8.78
73431,11.02,6.045,-23.829,7.95,309.39,71.02,742.27,0.16,350.11,9.14
73432,11.056,5.923,-23.83,7.89,309.5,70.24,741.68,0.08,350.33,9.24
73433,11.134,5.837,-23.832,7.85,309.67,69.45,741.01,0.02,351.72,9.28
73434,11.189,5.668,-23.833,7.77,309.82,68.38,740.27,-0.03,353.63,9.31
73435,11.296,5.406,-23.833,7.63,310.04,66.65,739.36,-0.06,352.49,9.35
73436,11.576,5.13,-23.833,7.5,310.44,64.15,738.61,0.08,355.98,9.28
73437,11.798,4.765,-23.832,7.31,310.77,61.59,737.83,0.52,358.66,9.33
73438,11.97,4.34,-23.831,7.11,311.07,59.07,736.93,0.87,0.6,9.18
73439,11.914,3.904,-23.831,6.9,311.12,57.49,736,0.96,357.24,8.96
73440,11.684,3.485,-23.832,6.7,310.98,56.67,735.09,1.21,355.46,9.08
73441,11.507,3.05,-23.832,6.51,310.89,55.59,734.26,1.18,355.68,9.1
73442,11.448,2.654,-23.83,6.33,310.93,54.26,733.45,1.31,356.57,9.13
73443,11.445,2.215,-23.83,6.14,311.02,52.58,732.67,1.36,356.49,9.29
73444,11.388,1.643,-23.83,5.9,311.06,50.65,731.81,1.34,356.99,9.35
73445,11.361,1.009,-23.829,5.64,311.13,48.46,730.98,1.14,357.49,9.6
73446,11.261,0.407,-23.829,5.41,311.12,46.7,730.18,0.88,358.51,9.68
73447,11.162,-0.289,-23.829,5.14,311.1,44.68,729.51,0.38,358.88,9.61
73448,11.041,-0.985,-23.829,4.89,311.05,42.8,728.86,-0.24,358.52,9.73
73449,11.075,-1.67,-23.83,4.65,311.16,40.59,728.25,-0.7,359.56,9.59
73450,11.39,-2.389,-23.83,4.41,311.57,37.67,727.71,-1.23,11.02,10.4
73451,11.825,-3.03,-23.829,4.21,312.11,34.87,727.21,-1.31,19.7,11.03
73452,12.196,-3.536,-23.829,4.06,312.6,32.74,726.55,-1.17,26.15,11.15
73453,12.557,-3.875,-23.829,3.96,313.07,31.15,725.99,-0.4,31.57,10.93
73454,12.701,-4.057,-23.829,3.91,313.31,30.43,725.25,0.27,33.28,10.55
73455,12.496,-4.1,-23.829,3.9,313.16,30.75,724.64,0.29,32.16,10.28
73456,12.346,-4.054,-23.829,3.91,313.08,31.17,724,0.89,27.19,10.2
73457,12.02,-4.024,-23.829,3.93,312.79,31.93,723.48,1.02,26.75,9.82
73458,11.709,-3.967,-23.829,3.95,312.51,32.75,722.94,0.97,22.91,9.68
73459,11.817,-3.914,-23.829,3.97,312.74,32.64,722.07,0.11,24.01,10.03
73460,11.709,-3.859,-23.829,3.99,312.71,33.01,721.36,-0.02,20.79,8.83
73461,11.364,-3.8,-23.83,4.01,312.4,33.94,720.79,0.72,15.65,9.79
73462,11.338,-3.746,-23.83,4.03,312.46,34.14,720.08,-0.38,23.96,9.88
73463,11.624,-3.544,-23.83,4.09,312.86,34,719.4,-0.43,26.31,9.93
73464,11.782,-3.301,-23.829,4.17,313.11,34.26,718.76,0.08,21.88,9.88
73465,11.942,-3.024,-23.828,4.27,313.38,34.6,717.99,-0.05,25.55,11.11
73466,12.144,-2.729,-23.83,4.37,313.7,34.9,717.19,0.57,26.13,11.89
73467,12.274,-2.509,-23.831,4.44,313.95,35.17,716.33,0.72,26.95,12.8
73468,12.299,-2.435,-23.83,4.47,314.09,35.3,715.47,0.72,27.84,13.1
73469,12.323,-2.451,-23.83,4.47,314.21,35.2,714.66,0.67,28.25,13.39
73470,12.318,-2.502,-23.828,4.46,314.3,35.08,713.91,0.66,29.13,13.49
73471,12.296,-2.659,-23.829,4.41,314.36,34.72,713.22,0.51,29.52,13.54
73472,12.327,-2.85,-23.829,4.35,314.48,34.16,712.59,0.4,28.85,13.53
73473,12.35,-2.994,-23.828,4.31,314.57,33.74,712.09,0.39,28.54,13.39
73474,12.32,-3.132,-23.83,4.27,314.61,33.46,711.47,0.29,28.32,13.37
73475,12.282,-3.2,-23.83,4.25,314.66,33.37,710.8,0.17,27.98,13.55
73476,12.243,-3.253,-23.829,4.24,314.69,33.33,710.21,0.37,28.35,13.66
73477,12.167,-3.254,-23.829,4.24,314.7,33.5,709.45,0.3,27.31,13.47
73478,12.066,-3.23,-23.829,4.26,314.68,33.78,708.72,0.2,27.1,13.52
73479,12.008,-3.283,-23.829,4.24,314.7,33.78,708.08,0.19,26.96,13.56
73480,11.941,-3.363,-23.829,4.22,314.71,33.73,707.42,0.3,27.27,13.53
73481,11.841,-3.394,-23.83,4.22,314.68,33.88,706.73,0.35,27.7,13.58
73482,11.794,-3.419,-23.831,4.21,314.71,33.92,706.16,0.38,27.9,13.69
73483,11.677,-3.39,-23.829,4.22,314.65,34.26,705.55,0.32,28.31,13.69
73484,11.633,-3.312,-23.829,4.25,314.66,34.57,705.11,0.44,27.92,13.7
73485,11.552,-3.231,-23.827,4.28,314.64,34.97,704.58,0.58,28,13.78
73486,11.499,-3.275,-23.828,4.27,314.65,34.98,704.03,0.54,28.43,14.07
73487,11.432,-3.307,-23.829,4.26,314.63,35.05,703.58,0.48,29.08,14.41
73488,11.305,-3.311,-23.829,4.26,314.55,35.34,703.11,0.42,28.99,14.59
73489,11.243,-3.335,-23.828,4.26,314.54,35.42,702.69,0.24,28.77,14.59
73490,11.103,-3.357,-23.828,4.25,314.44,35.71,702.27,-0.14,28.07,14.45
73491,11.055,-3.359,-23.828,4.26,314.43,35.82,701.92,-0.5,27.85,14.45
73492,10.965,-3.386,-23.827,4.25,314.39,35.96,701.46,-0.69,28.68,14.4
73493,10.927,-3.388,-23.828,4.25,314.39,36.05,701.08,-0.71,29.32,14.38
73494,10.944,-3.412,-23.829,4.25,314.44,35.94,700.84,-0.5,29.4,14.41
73495,10.943,-3.417,-23.829,4.25,314.47,35.93,700.63,-0.46,28.48,14.26
73496,10.967,-3.436,-23.829,4.24,314.52,35.82,700.48,-0.32,28.22,14.25
73497,10.938,-3.442,-23.829,4.24,314.51,35.88,700.28,-0.17,28.04,14.15
73498,10.985,-3.474,-23.83,4.23,314.6,35.67,699.98,-0.11,27.52,14.02
73499,10.937,-3.477,-23.829,4.23,314.56,35.78,699.86,-0.13,27.24,14.04
73500,10.929,-3.502,-23.83,4.22,314.58,35.74,699.66,-0.13,27.97,14.14
73501,10.907,-3.497,-23.828,4.23,314.61,35.8,699.25,-0.18,29.19,14.19
73502,10.83,-3.496,-23.828,4.23,314.54,35.99,699.1,0,29.79,14.18
73503,10.834,-3.527,-23.83,4.22,314.55,35.9,699.07,0.09,29.44,14.07
73504,10.783,-3.529,-23.829,4.22,314.49,36.02,699.13,0.11,29.26,14.04
73505,10.828,-3.555,-23.83,4.21,314.54,35.84,699.13,0.18,29.25,14.05
73506,10.804,-3.564,-23.829,4.21,314.52,35.87,699.01,0.14,29.61,14.15
73507,10.775,-3.559,-23.829,4.21,314.51,35.95,698.87,0.03,29.6,14.23
73508,10.795,-3.557,-23.828,4.21,314.55,35.91,698.72,-0.04,29.97,14.21
73509,10.727,-3.583,-23.829,4.2,314.49,36.01,698.58,0,29.62,14.19
73510,10.763,-3.587,-23.829,4.2,314.54,35.91,698.52,-0.12,29.14,14.15
73511,10.723,-3.591,-23.831,4.2,314.5,35.99,698.52,-0.24,29.18,14.13
73512,10.703,-3.591,-23.83,4.2,314.46,36.04,698.62,-0.25,30,14.09
73513,10.722,-3.588,-23.831,4.2,314.48,36.01,698.66,-0.46,30.03,14.03
73514,10.687,-3.586,-23.829,4.2,314.43,36.09,698.72,-0.63,28.87,13.91
73515,10.746,-3.609,-23.829,4.2,314.48,35.89,698.83,-0.7,28.68,13.82
73516,10.756,-3.611,-23.829,4.19,314.48,35.86,698.96,-0.8,29.1,13.73
73517,10.736,-3.612,-23.83,4.19,314.45,35.91,699.01,-0.86,29.36,13.62
73518,10.779,-3.609,-23.829,4.19,314.49,35.81,699.1,-0.93,29.15,13.44
73519,10.816,-3.61,-23.829,4.19,314.51,35.72,699.24,-0.79,28.7,13.21
73520,10.802,-3.608,-23.829,4.19,314.5,35.76,699.2,-0.62,29.06,13.2
73521,10.818,-3.582,-23.829,4.2,314.52,35.79,699.18,-0.55,28.89,13.21
73522,10.861,-3.578,-23.828,4.2,314.55,35.69,699.34,-0.46,29.09,13.21
73523,10.817,-3.578,-23.827,4.2,314.49,35.8,699.35,-0.5,28.72,13.19
73524,10.797,-3.574,-23.826,4.2,314.48,35.86,699.3,-0.5,28.62,13.1
73525,10.823,-3.575,-23.826,4.2,314.51,35.8,699.26,-0.47,28.96,13.17
73526,10.838,-3.578,-23.828,4.2,314.54,35.75,699.15,-0.49,29.4,13.11
73527,10.779,-3.577,-23.828,4.2,314.49,35.89,699.06,-0.52,29.61,12.92
73528,10.757,-3.579,-23.829,4.2,314.48,35.94,698.99,-0.47,29.83,12.83
73529,10.79,-3.551,-23.829,4.21,314.5,35.94,699.05,-0.39,29.49,12.55
73530,10.786,-3.552,-23.829,4.21,314.5,35.95,699.03,-0.04,29.65,12.46
73531,10.818,-3.559,-23.83,4.21,314.53,35.85,699.08,0.23,29.93,12.41
73532,10.772,-3.556,-23.829,4.21,314.49,35.97,699,0.23,30.58,12.23
73533,10.808,-3.558,-23.83,4.21,314.55,35.88,698.81,0.31,30.56,12.33
73534,10.85,-3.537,-23.831,4.22,314.6,35.83,698.84,0.34,30.32,12.57
73535,10.8,-3.538,-23.831,4.22,314.57,35.95,698.62,0.43,30.39,12.62
73536,10.78,-3.536,-23.831,4.22,314.56,36,698.56,0.53,30.05,12.64
73537,10.764,-3.536,-23.831,4.22,314.55,36.04,698.45,0.66,29.82,12.72
73538,10.737,-3.509,-23.831,4.23,314.53,36.18,698.36,0.84,29.59,12.76
73539,10.732,-3.502,-23.83,4.23,314.5,36.21,698.6,0.84,30.48,13
73540,10.636,-3.502,-23.83,4.23,314.37,36.45,698.78,0.8,31.06,13.1
73541,10.589,-3.502,-23.831,4.23,314.29,36.57,698.99,0.88,31.04,12.96
73542,10.561,-3.478,-23.831,4.23,314.24,36.7,699.12,0.89,30.75,13.1
73543,10.571,-3.479,-23.83,4.23,314.24,36.68,699.18,0.86,30.47,13.43
73544,10.519,-3.451,-23.83,4.24,314.18,36.88,699.19,0.94,29.53,13.54
73545,10.404,-3.425,-23.831,4.25,314.05,37.25,699.28,0.91,28.78,13.45
73546,10.372,-3.426,-23.831,4.25,313.98,37.32,699.48,0.81,28.98,13.63
73547,10.405,-3.427,-23.83,4.25,314.04,37.24,699.33,0.64,28.92,13.68
73548,10.404,-3.425,-23.83,4.25,314.05,37.25,699.23,0.41,27.83,13.82
73549,10.397,-3.449,-23.831,4.24,314.05,37.2,699.17,-0.02,27.97,13.85
73550,10.435,-3.45,-23.831,4.24,314.09,37.1,699.21,-0.44,28.31,13.98
73551,10.514,-3.456,-23.831,4.24,314.16,36.88,699.36,-0.67,28.08,14.2
73552,10.572,-3.458,-23.831,4.24,314.23,36.73,699.33,-0.77,28.08,14.25
73553,10.595,-3.438,-23.833,4.25,314.27,36.73,699.16,-0.72,28.07,14.39
73554,10.605,-3.43,-23.832,4.25,314.3,36.73,699.02,-0.59,27.91,14.34
73555,10.665,-3.407,-23.833,4.26,314.39,36.64,698.82,-0.6,27.23,14.35
73556,10.662,-3.408,-23.834,4.26,314.4,36.64,698.78,-0.52,27.31,14.45
73557,10.662,-3.379,-23.832,4.27,314.4,36.73,698.77,-0.32,27.66,14.37
73558,10.65,-3.377,-23.832,4.27,314.39,36.76,698.69,-0.31,27.87,14.02
73559,10.613,-3.403,-23.832,4.26,314.36,36.78,698.61,-0.19,27.88,13.27
73560,10.686,-3.407,-23.834,4.26,314.45,36.59,698.57,-0.13,28.07,12.95
73561,10.753,-3.407,-23.832,4.26,314.52,36.42,698.57,-0.16,27.95,12.88
73562,10.744,-3.405,-23.833,4.26,314.52,36.45,698.53,-0.22,27.96,12.6
73563,10.755,-3.403,-23.833,4.26,314.56,36.43,698.34,-0.18,29.78,12.71
73564,10.746,-3.371,-23.832,4.27,314.56,36.54,698.22,-0.15,30.65,12.86
73565,10.728,-3.366,-23.831,4.28,314.56,36.6,698.05,-0.06,31.05,13.08
73566,10.628,-3.344,-23.833,4.28,314.46,36.9,697.95,-0.01,31.21,13.26
73567,10.601,-3.342,-23.833,4.29,314.45,36.98,697.84,0.15,31.01,13.31
73568,10.589,-3.344,-23.832,4.29,314.45,37,697.75,0.36,29.64,12.91
73569,10.553,-3.344,-23.832,4.29,314.44,37.09,697.51,0.23,29.05,12.78
73570,10.562,-3.361,-23.83,4.28,314.46,37.02,697.41,0.1,29.95,12.74
73571,10.537,-3.361,-23.828,4.28,314.43,37.09,697.44,0.16,30.77,12.8
73572,10.551,-3.387,-23.828,4.27,314.45,36.98,697.39,0.15,30.24,12.56
73573,10.526,-3.385,-23.826,4.28,314.42,37.05,697.39,0.26,30.47,12.44
73574,10.554,-3.386,-23.828,4.28,314.47,36.97,697.27,0.35,30.81,12.4
73575,10.517,-3.386,-23.828,4.27,314.4,37.07,697.48,0.61,30.43,11.96
73576,10.584,-3.407,-23.827,4.27,314.47,36.84,697.54,0.74,29.52,11.89
73577,10.578,-3.415,-23.828,4.26,314.45,36.83,697.65,0.74,29.67,12.25
73578,10.618,-3.417,-23.827,4.26,314.46,36.73,697.87,0.69,30.3,12.62
73579,10.568,-3.416,-23.829,4.26,314.39,36.86,698.01,0.44,30.03,12.79
73580,10.56,-3.393,-23.828,4.27,314.35,36.94,698.23,0.43,30.1,12.97
73581,10.565,-3.389,-23.828,4.27,314.36,36.94,698.24,0.2,30.76,13.11
73582,10.542,-3.395,-23.83,4.27,314.31,36.98,698.44,0.28,31.04,13.36
73583,10.577,-3.404,-23.833,4.26,314.34,36.87,698.47,0.04,31.21,13.47
73584,10.601,-3.405,-23.833,4.26,314.35,36.81,698.6,-0.02,30.71,13.52
73585,10.592,-3.401,-23.832,4.26,314.3,36.84,698.9,-0.11,30.78,13.35
73586,10.634,-3.402,-23.832,4.26,314.31,36.73,699.24,-0.01,30.88,13.32
73587,10.641,-3.383,-23.832,4.26,314.26,36.77,699.63,0.19,32.69,13.35
73588,10.592,-3.378,-23.831,4.26,314.14,36.9,700.13,0.25,33.1,13.46
73589,10.618,-3.346,-23.83,4.27,314.11,36.93,700.61,0.08,32.68,13.16
73590,10.615,-3.318,-23.831,4.27,314.01,37.02,701.38,0.44,33.67,13.03
73591,10.63,-3.293,-23.832,4.27,313.89,37.05,702.47,0.55,33.02,12.73
73592,10.59,-3.265,-23.831,4.28,313.7,37.23,703.58,0.14,31.14,12.34
73593,10.661,-3.234,-23.83,4.28,313.67,37.13,704.45,-0.22,32.19,12
73594,10.685,-3.205,-23.83,4.28,313.56,37.15,705.57,-0.45,31.78,11.79
73595,10.79,-3.151,-23.83,4.29,313.53,37.04,706.71,-0.45,31.82,11.67
