IEPOX-SOA	LO-OOA	MO-OOA	BBOA	ISOPOOH-SOA	T_series_start	T_series_end
1.00535	0.47031	1.03995	0.0215131	0.0597341	12-6-2013 10:56	12-6-2013 11:00
					12-6-2013 11:00	12-6-2013 11:04
0.852073	0.461755	1.09093	0.0827294	0.0390552	12-6-2013 11:04	12-6-2013 11:08
					12-6-2013 11:08	12-6-2013 11:12
0.836472	0.489983	1.24086	0.0720532	0.0111124	12-6-2013 11:12	12-6-2013 11:16
					12-6-2013 11:16	12-6-2013 11:20
					12-6-2013 11:20	12-6-2013 11:24
					12-6-2013 11:24	12-6-2013 11:28
					12-6-2013 11:28	12-6-2013 11:32
					12-6-2013 11:32	12-6-2013 11:36
					12-6-2013 11:36	12-6-2013 11:40
					12-6-2013 11:40	12-6-2013 11:44
					12-6-2013 11:44	12-6-2013 11:48
					12-6-2013 11:48	12-6-2013 11:52
					12-6-2013 11:52	12-6-2013 11:56
					12-6-2013 11:56	12-6-2013 12:00
					12-6-2013 12:00	12-6-2013 12:04
					12-6-2013 12:04	12-6-2013 12:08
					12-6-2013 12:08	12-6-2013 12:12
					12-6-2013 12:12	12-6-2013 12:16
					12-6-2013 12:16	12-6-2013 12:20
					12-6-2013 12:20	12-6-2013 12:24
					12-6-2013 12:24	12-6-2013 12:28
					12-6-2013 12:28	12-6-2013 12:32
0.699613	0.625843	1.84996	0.0386835	0.160001	12-6-2013 12:32	12-6-2013 12:36
					12-6-2013 12:36	12-6-2013 12:40
0.703486	0.762801	1.99586	0	0.121034	12-6-2013 12:40	12-6-2013 12:44
					12-6-2013 12:44	12-6-2013 12:48
0.704446	0.796867	1.89389	0.0617868	0.168862	12-6-2013 12:48	12-6-2013 12:52
					12-6-2013 12:52	12-6-2013 12:56
0.714006	0.881899	1.9487	0.0733278	0.125116	12-6-2013 12:56	12-6-2013 13:00
					12-6-2013 13:00	12-6-2013 13:04
0.712051	0.798557	2.09581	0.056595	0.0923122	12-6-2013 13:04	12-6-2013 13:08
					12-6-2013 13:08	12-6-2013 13:12
0.790094	0.75341	2.06044	0.0949917	0.146608	12-6-2013 13:12	12-6-2013 13:16
					12-6-2013 13:16	12-6-2013 13:20
0.673954	0.773099	2.0938	0.0800597	0.0836646	12-6-2013 13:20	12-6-2013 13:24
					12-6-2013 13:24	12-6-2013 13:28
0.697232	0.558566	2.19708	0.0423032	0.0961401	12-6-2013 13:28	12-6-2013 13:32
					12-6-2013 13:32	12-6-2013 13:36
0.642644	0.472088	2.08926	0.0943441	0.133665	12-6-2013 13:36	12-6-2013 13:40
					12-6-2013 13:40	12-6-2013 13:44
0.723104	0.6306	1.79454	0.0820818	0.147009	12-6-2013 13:44	12-6-2013 13:48
					12-6-2013 13:48	12-6-2013 13:52
0.664216	0.562365	1.91726	0.0883113	0.0803834	12-6-2013 13:52	12-6-2013 13:56
					12-6-2013 13:56	12-6-2013 14:00
0.691616	0.555081	1.79968	0.0758105	0.153747	12-6-2013 14:00	12-6-2013 14:04
					12-6-2013 14:04	12-6-2013 14:08
0.731811	0.552799	1.88986	0	0.0584677	12-6-2013 14:08	12-6-2013 14:12
					12-6-2013 14:12	12-6-2013 14:16
0.710203	0.523369	1.92825	0.0365827	0.0756981	12-6-2013 14:16	12-6-2013 14:20
					12-6-2013 14:20	12-6-2013 14:24
0.614782	0.537483	1.94376	0.0438155	0.0633841	12-6-2013 14:24	12-6-2013 14:28
					12-6-2013 14:28	12-6-2013 14:32
0.688667	0.61666	1.91606	0.019727	0.0265313	12-6-2013 14:32	12-6-2013 14:36
					12-6-2013 14:36	12-6-2013 14:40
0.614356	0.450028	1.87595	0.025036	0.0316093	12-6-2013 14:40	12-6-2013 14:44
					12-6-2013 14:44	12-6-2013 14:48
0.592926	0.52525	1.74567	0.0563532	0.064421	12-6-2013 14:48	12-6-2013 14:52
					12-6-2013 14:52	12-6-2013 14:56
0.586387	0.51138	1.7889	0	0.0990991	12-6-2013 14:56	12-6-2013 15:00
					12-6-2013 15:00	12-6-2013 15:04
0.640263	0.454889	1.72179	0.0650114	0.122862	12-6-2013 15:04	12-6-2013 15:08
					12-6-2013 15:08	12-6-2013 15:12
0.610979	0.440096	1.74597	0.0635679	0.062589	12-6-2013 15:12	12-6-2013 15:16
					12-6-2013 15:16	12-6-2013 15:20
0.667486	0.390226	1.86547	0.0523835	0.0479184	12-6-2013 15:20	12-6-2013 15:24
					12-6-2013 15:24	12-6-2013 15:28
0.65558	0.402441	1.69327	0.0465614	0.123714	12-6-2013 15:28	12-6-2013 15:32
					12-6-2013 15:32	12-6-2013 15:36
0.60803	0.441873	1.81237	0.0275524	0.0337601	12-6-2013 15:36	12-6-2013 15:40
					12-6-2013 15:40	12-6-2013 15:44
0.691154	0.456039	1.70607	0.0367245	0.100214	12-6-2013 15:44	12-6-2013 15:48
					12-6-2013 15:48	12-6-2013 15:52
0.629246	0.447606	1.85792	0	0.104632	12-6-2013 15:52	12-6-2013 15:56
					12-6-2013 15:56	12-6-2013 16:00
0.748194	0.536681	1.62244	0.106311	0.140575	12-6-2013 16:00	12-6-2013 16:04
					12-6-2013 16:04	12-6-2013 16:08
0.732841	0.542309	1.76401	0.00106262	0.121386	12-6-2013 16:08	12-6-2013 16:12
					12-6-2013 16:12	12-6-2013 16:16
0.784123	0.511938	1.97429	0	0.116804	12-6-2013 16:16	12-6-2013 16:20
					12-6-2013 16:20	12-6-2013 16:24
0.889709	0.484093	1.6564	0.0945654	0.115296	12-6-2013 16:24	12-6-2013 16:28
					12-6-2013 16:28	12-6-2013 16:32
0.776021	0.556981	1.83575	0.0462278	0.0685653	12-6-2013 16:32	12-6-2013 16:36
					12-6-2013 16:36	12-6-2013 16:40
0.812874	0.540724	1.82708	0.00393393	0.0890007	12-6-2013 16:40	12-6-2013 16:44
					12-6-2013 16:44	12-6-2013 16:48
					12-6-2013 16:48	12-6-2013 16:52
					12-6-2013 16:52	12-6-2013 16:56
					12-6-2013 16:56	12-6-2013 17:00
					12-6-2013 17:00	12-6-2013 17:04
					12-6-2013 17:04	12-6-2013 17:08
					12-6-2013 17:08	12-6-2013 17:12
					12-6-2013 17:12	12-6-2013 17:16
					12-6-2013 17:16	12-6-2013 17:20
					12-6-2013 17:20	12-6-2013 17:24
					12-6-2013 17:24	12-6-2013 17:28
					12-6-2013 17:28	12-6-2013 17:32
					12-6-2013 17:32	12-6-2013 17:36
					12-6-2013 17:36	12-6-2013 17:40
					12-6-2013 17:40	12-6-2013 17:44
					12-6-2013 17:44	12-6-2013 17:48
					12-6-2013 17:48	12-6-2013 17:52
					12-6-2013 17:52	12-6-2013 17:56
					12-6-2013 17:56	12-6-2013 18:00
					12-6-2013 18:00	12-6-2013 18:04
					12-6-2013 18:04	12-6-2013 18:08
					12-6-2013 18:08	12-6-2013 18:12
					12-6-2013 18:12	12-6-2013 18:16
					12-6-2013 18:16	12-6-2013 18:20
					12-6-2013 18:20	12-6-2013 18:24
					12-6-2013 18:24	12-6-2013 18:28
					12-6-2013 18:28	12-6-2013 18:32
					12-6-2013 18:32	12-6-2013 18:36
					12-6-2013 18:36	12-6-2013 18:40
					12-6-2013 18:40	12-6-2013 18:44
					12-6-2013 18:44	12-6-2013 18:48
					12-6-2013 18:48	12-6-2013 18:52
					12-6-2013 18:52	12-6-2013 18:56
					12-6-2013 18:56	12-6-2013 19:00
					12-6-2013 19:00	12-6-2013 19:04
					12-6-2013 19:04	12-6-2013 19:08
					12-6-2013 19:08	12-6-2013 19:12
					12-6-2013 19:12	12-6-2013 19:16
					12-6-2013 19:16	12-6-2013 19:20
					12-6-2013 19:20	12-6-2013 19:24
0.728506	0.401422	1.40096	0.00725409	0.0232989	12-6-2013 19:24	12-6-2013 19:28
1.00256	0.530861	1.56344	0.0718687	0.109681	12-6-2013 19:28	12-6-2013 19:32
0.952043	0.540253	1.75101	0.0858642	0.0256531	12-6-2013 19:32	12-6-2013 19:36
1.05235	0.596178	1.75161	0.0207328	0.0102627	12-6-2013 19:36	12-6-2013 19:40
1.03078	0.632316	1.87162	0.0104393	0	12-6-2013 19:40	12-6-2013 19:44
1.02397	0.604472	1.80104	0.0429237	0.0559086	12-6-2013 19:44	12-6-2013 19:48
1.01905	0.62079	1.8431	0.0219418	0.0282543	12-6-2013 19:48	12-6-2013 19:52
1.03216	0.624772	1.83701	0.0134512	0.0306867	12-6-2013 19:52	12-6-2013 19:56
1.06397	0.676044	1.85595	0.0400524	0.0856236	12-6-2013 19:56	12-6-2013 20:00
1.03529	0.692318	1.86054	0.00984015	0.0555545	12-6-2013 20:00	12-6-2013 20:04
1.08732	0.694305	1.95016	0	0.0160777	12-6-2013 20:04	12-6-2013 20:08
1.04427	0.701048	2.12513	0.0225918	0.0455499	12-6-2013 20:08	12-6-2013 20:12
1.08716	0.744427	1.98583	0.0249901	0.0609787	12-6-2013 20:12	12-6-2013 20:16
1.06255	0.683841	2.05591	0	0.0166718	12-6-2013 20:16	12-6-2013 20:20
1.10367	0.739992	1.95848	0	0.0417482	12-6-2013 20:20	12-6-2013 20:24
1.08801	0.669553	1.90144	0.00889507	0.0665931	12-6-2013 20:24	12-6-2013 20:28
1.069	0.5896	2.06679	0.0040484	0	12-6-2013 20:28	12-6-2013 20:32
1.05191	0.661529	1.86925	0.00699507	0.0597996	12-6-2013 20:32	12-6-2013 20:36
1.09869	0.679354	1.80275	0.010624	0.128263	12-6-2013 20:36	12-6-2013 20:40
1.10358	0.718194	1.79706	0.00907806	0.0598898	12-6-2013 20:40	12-6-2013 20:44
1.13158	0.720024	1.70144	0.0595745	0.0426266	12-6-2013 20:44	12-6-2013 20:48
					12-6-2013 20:48	12-6-2013 20:52
					12-6-2013 20:52	12-6-2013 20:56
					12-6-2013 20:56	12-6-2013 21:00
					12-6-2013 21:00	12-6-2013 21:04
					12-6-2013 21:04	12-6-2013 21:08
					12-6-2013 21:08	12-6-2013 21:12
					12-6-2013 21:12	12-6-2013 21:16
					12-6-2013 21:16	12-6-2013 21:20
					12-6-2013 21:20	12-6-2013 21:24
					12-6-2013 21:24	12-6-2013 21:28
					12-6-2013 21:28	12-6-2013 21:32
					12-6-2013 21:32	12-6-2013 21:36
					12-6-2013 21:36	12-6-2013 21:40
					12-6-2013 21:40	12-6-2013 21:44
0.992806	0.740411	1.58133	0	0	12-6-2013 21:44	12-6-2013 21:48
					12-6-2013 21:48	12-6-2013 21:52
1.20046	1.14114	1.03551	0.19859	0	12-6-2013 21:52	12-6-2013 21:56
					12-6-2013 21:56	12-6-2013 22:00
					12-6-2013 22:00	12-6-2013 22:04
					12-6-2013 22:04	12-6-2013 22:08
1.50293	0.777421	1.46787	0	0	12-6-2013 22:08	12-6-2013 22:12
					12-6-2013 22:12	12-6-2013 22:16
1.68499	0.905039	1.20761	0	0.0133255	12-6-2013 22:16	12-6-2013 22:20
					12-6-2013 22:20	12-6-2013 22:24
					12-6-2013 22:24	12-6-2013 22:28
					12-6-2013 22:28	12-6-2013 22:32
1.56363	0.820251	1.40722	0	0	12-6-2013 22:32	12-6-2013 22:36
					12-6-2013 22:36	12-6-2013 22:40
1.60784	0.692737	1.40429	0.0474606	0	12-6-2013 22:40	12-6-2013 22:44
					12-6-2013 22:44	12-6-2013 22:48
					12-6-2013 22:48	12-6-2013 22:52
					12-6-2013 22:52	12-6-2013 22:56
1.64338	0.880906	1.41366	0.0646794	0.00288543	12-6-2013 22:56	12-6-2013 23:00
					12-6-2013 23:00	12-6-2013 23:04
1.48075	0.926507	1.50485	0	0	12-6-2013 23:04	12-6-2013 23:08
					12-6-2013 23:08	12-6-2013 23:12
					12-6-2013 23:12	12-6-2013 23:16
					12-6-2013 23:16	12-6-2013 23:20
1.58019	1.01588	1.48611	0.051772	0	12-6-2013 23:20	12-6-2013 23:24
					12-6-2013 23:24	12-6-2013 23:28
1.62376	1.00283	1.5249	0	0.0301617	12-6-2013 23:28	12-6-2013 23:32
					12-6-2013 23:32	12-6-2013 23:36
					12-6-2013 23:36	12-6-2013 23:40
					12-6-2013 23:40	12-6-2013 23:44
1.72519	0.999708	1.38958	0.00922048	0.0539529	12-6-2013 23:44	12-6-2013 23:48
					12-6-2013 23:48	12-6-2013 23:52
1.71108	0.957575	1.34313	0.0142819	0.0694218	12-6-2013 23:52	12-6-2013 23:56
					12-6-2013 23:56	13-6-2013 00:00
					13-6-2013 00:00	13-6-2013 00:04
					13-6-2013 00:04	13-6-2013 00:08
1.81403	0.878014	1.38233	0.038009	0	13-6-2013 00:08	13-6-2013 00:12
					13-6-2013 00:12	13-6-2013 00:16
1.90682	0.996937	1.23401	0.0665614	0	13-6-2013 00:16	13-6-2013 00:20
					13-6-2013 00:20	13-6-2013 00:24
					13-6-2013 00:24	13-6-2013 00:28
					13-6-2013 00:28	13-6-2013 00:32
1.92523	0.934104	1.19794	0.0160319	0	13-6-2013 00:32	13-6-2013 00:36
					13-6-2013 00:36	13-6-2013 00:40
1.88017	0.966305	1.20983	0	0	13-6-2013 00:40	13-6-2013 00:44
					13-6-2013 00:44	13-6-2013 00:48
					13-6-2013 00:48	13-6-2013 00:52
					13-6-2013 00:52	13-6-2013 00:56
2.07073	0.934731	1.21013	0.0347426	0	13-6-2013 00:56	13-6-2013 01:00
					13-6-2013 01:00	13-6-2013 01:04
1.9526	0.885384	1.40933	3.32E-08	0	13-6-2013 01:04	13-6-2013 01:08
					13-6-2013 01:08	13-6-2013 01:12
					13-6-2013 01:12	13-6-2013 01:16
					13-6-2013 01:16	13-6-2013 01:20
2.02577	0.888887	1.41679	0.0439483	0.0521078	13-6-2013 01:20	13-6-2013 01:24
					13-6-2013 01:24	13-6-2013 01:28
1.97769	1.02374	1.36107	0	0	13-6-2013 01:28	13-6-2013 01:32
					13-6-2013 01:32	13-6-2013 01:36
					13-6-2013 01:36	13-6-2013 01:40
					13-6-2013 01:40	13-6-2013 01:44
2.09912	0.985193	1.36006	0.0594909	0	13-6-2013 01:44	13-6-2013 01:48
					13-6-2013 01:48	13-6-2013 01:52
2.11117	1.05416	1.20056	0.0200123	0.0411347	13-6-2013 01:52	13-6-2013 01:56
					13-6-2013 01:56	13-6-2013 02:00
					13-6-2013 02:00	13-6-2013 02:04
					13-6-2013 02:04	13-6-2013 02:08
1.97602	1.07106	1.37951	0	0.0232477	13-6-2013 02:08	13-6-2013 02:12
					13-6-2013 02:12	13-6-2013 02:16
2.07467	1.12046	1.42032	0	0	13-6-2013 02:16	13-6-2013 02:20
					13-6-2013 02:20	13-6-2013 02:24
					13-6-2013 02:24	13-6-2013 02:28
					13-6-2013 02:28	13-6-2013 02:32
1.80234	1.25345	1.51755	0.0358114	0.0360322	13-6-2013 02:32	13-6-2013 02:36
					13-6-2013 02:36	13-6-2013 02:40
1.92612	1.15873	1.47614	0.0562401	0	13-6-2013 02:40	13-6-2013 02:44
					13-6-2013 02:44	13-6-2013 02:48
					13-6-2013 02:48	13-6-2013 02:52
					13-6-2013 02:52	13-6-2013 02:56
1.92868	1.25331	1.52249	0.0832376	0.0241658	13-6-2013 02:56	13-6-2013 03:00
					13-6-2013 03:00	13-6-2013 03:04
1.9365	1.39093	1.45437	0	0	13-6-2013 03:04	13-6-2013 03:08
					13-6-2013 03:08	13-6-2013 03:12
					13-6-2013 03:12	13-6-2013 03:16
					13-6-2013 03:16	13-6-2013 03:20
1.8554	1.38098	1.67856	0.0232524	0.0342257	13-6-2013 03:20	13-6-2013 03:24
					13-6-2013 03:24	13-6-2013 03:28
1.97079	1.35953	1.64612	0.0392811	0	13-6-2013 03:28	13-6-2013 03:32
					13-6-2013 03:32	13-6-2013 03:36
					13-6-2013 03:36	13-6-2013 03:40
					13-6-2013 03:40	13-6-2013 03:44
1.88052	1.52186	1.63	0.00191688	0	13-6-2013 03:44	13-6-2013 03:48
					13-6-2013 03:48	13-6-2013 03:52
1.87306	1.50982	1.48823	0.096713	0.128567	13-6-2013 03:52	13-6-2013 03:56
					13-6-2013 03:56	13-6-2013 04:00
					13-6-2013 04:00	13-6-2013 04:04
					13-6-2013 04:04	13-6-2013 04:08
1.93728	1.58338	1.55221	0.119336	0.0160059	13-6-2013 04:08	13-6-2013 04:12
					13-6-2013 04:12	13-6-2013 04:16
2.06611	1.4757	1.39049	0.0401483	0.0251994	13-6-2013 04:16	13-6-2013 04:20
					13-6-2013 04:20	13-6-2013 04:24
					13-6-2013 04:24	13-6-2013 04:28
					13-6-2013 04:28	13-6-2013 04:32
1.9339	1.591	1.56481	0.0208123	0	13-6-2013 04:32	13-6-2013 04:36
					13-6-2013 04:36	13-6-2013 04:40
2.0133	1.61923	1.44671	0.0396327	0.0678103	13-6-2013 04:40	13-6-2013 04:44
					13-6-2013 04:44	13-6-2013 04:48
					13-6-2013 04:48	13-6-2013 04:52
					13-6-2013 04:52	13-6-2013 04:56
1.99368	1.62454	1.53518	0.0569556	0.0885416	13-6-2013 04:56	13-6-2013 05:00
					13-6-2013 05:00	13-6-2013 05:04
2.06344	1.56718	1.61156	0.0683515	0.0243551	13-6-2013 05:04	13-6-2013 05:08
					13-6-2013 05:08	13-6-2013 05:12
					13-6-2013 05:12	13-6-2013 05:16
					13-6-2013 05:16	13-6-2013 05:20
2.06117	1.86845	1.54768	0	0.0232174	13-6-2013 05:20	13-6-2013 05:24
					13-6-2013 05:24	13-6-2013 05:28
2.03263	1.86601	1.40953	0	0.0658177	13-6-2013 05:28	13-6-2013 05:32
					13-6-2013 05:32	13-6-2013 05:36
					13-6-2013 05:36	13-6-2013 05:40
					13-6-2013 05:40	13-6-2013 05:44
2.02438	1.85016	1.66325	0.0768466	0	13-6-2013 05:44	13-6-2013 05:48
					13-6-2013 05:48	13-6-2013 05:52
1.96713	1.81879	1.60521	0.0256926	0.0104616	13-6-2013 05:52	13-6-2013 05:56
					13-6-2013 05:56	13-6-2013 06:00
					13-6-2013 06:00	13-6-2013 06:04
					13-6-2013 06:04	13-6-2013 06:08
2.09024	1.8627	1.51835	0	0.00891564	13-6-2013 06:08	13-6-2013 06:12
					13-6-2013 06:12	13-6-2013 06:16
1.9269	1.91951	1.47906	0.0303524	0	13-6-2013 06:16	13-6-2013 06:20
					13-6-2013 06:20	13-6-2013 06:24
					13-6-2013 06:24	13-6-2013 06:28
					13-6-2013 06:28	13-6-2013 06:32
1.92811	1.93623	1.63231	0.0332073	0.112952	13-6-2013 06:32	13-6-2013 06:36
					13-6-2013 06:36	13-6-2013 06:40
2.04095	1.94948	1.56128	0	0.0463815	13-6-2013 06:40	13-6-2013 06:44
					13-6-2013 06:44	13-6-2013 06:48
					13-6-2013 06:48	13-6-2013 06:52
					13-6-2013 06:52	13-6-2013 06:56
1.90935	2.07127	1.7759	0	0	13-6-2013 06:56	13-6-2013 07:00
					13-6-2013 07:00	13-6-2013 07:04
2.04382	2.04984	1.62496	0.0661892	0.04262	13-6-2013 07:04	13-6-2013 07:08
					13-6-2013 07:08	13-6-2013 07:12
					13-6-2013 07:12	13-6-2013 07:16
					13-6-2013 07:16	13-6-2013 07:20
1.89822	2.00977	1.58828	0.0748974	0.0525471	13-6-2013 07:20	13-6-2013 07:24
					13-6-2013 07:24	13-6-2013 07:28
1.84211	1.89598	1.4711	0.120582	0.0386626	13-6-2013 07:28	13-6-2013 07:32
					13-6-2013 07:32	13-6-2013 07:36
					13-6-2013 07:36	13-6-2013 07:40
					13-6-2013 07:40	13-6-2013 07:44
1.52237	1.35918	1.53982	0.147319	0.0445249	13-6-2013 07:44	13-6-2013 07:48
					13-6-2013 07:48	13-6-2013 07:52
1.50531	1.24357	1.59	0.176065	0	13-6-2013 07:52	13-6-2013 07:56
					13-6-2013 07:56	13-6-2013 08:00
					13-6-2013 08:00	13-6-2013 08:04
					13-6-2013 08:04	13-6-2013 08:08
1.35502	0.981725	1.36953	0.215524	0	13-6-2013 08:08	13-6-2013 08:12
					13-6-2013 08:12	13-6-2013 08:16
1.34851	1.14878	1.17517	0.110713	0.0155001	13-6-2013 08:16	13-6-2013 08:20
					13-6-2013 08:20	13-6-2013 08:24
					13-6-2013 08:24	13-6-2013 08:28
					13-6-2013 08:28	13-6-2013 08:32
1.20941	0.747363	1.51483	0.265032	0	13-6-2013 08:32	13-6-2013 08:36
					13-6-2013 08:36	13-6-2013 08:40
1.21578	0.759787	1.45357	0.288459	0.00301535	13-6-2013 08:40	13-6-2013 08:44
					13-6-2013 08:44	13-6-2013 08:48
					13-6-2013 08:48	13-6-2013 08:52
					13-6-2013 08:52	13-6-2013 08:56
1.05805	0.560466	1.15985	0.101205	0	13-6-2013 08:56	13-6-2013 09:00
					13-6-2013 09:00	13-6-2013 09:04
0.992806	0.494531	1.03964	0.10686	0.0485618	13-6-2013 09:04	13-6-2013 09:08
					13-6-2013 09:08	13-6-2013 09:12
					13-6-2013 09:12	13-6-2013 09:16
					13-6-2013 09:16	13-6-2013 09:20
0.967005	0.560501	1.01979	0.0698663	0	13-6-2013 09:20	13-6-2013 09:24
					13-6-2013 09:24	13-6-2013 09:28
1.08606	0.487491	1.00218	0.0270393	0	13-6-2013 09:28	13-6-2013 09:32
					13-6-2013 09:32	13-6-2013 09:36
					13-6-2013 09:36	13-6-2013 09:40
					13-6-2013 09:40	13-6-2013 09:44
1.01331	0.339155	1.26252	0.191655	0	13-6-2013 09:44	13-6-2013 09:48
					13-6-2013 09:48	13-6-2013 09:52
1.19637	0.294756	0.992528	0.16877	0	13-6-2013 09:52	13-6-2013 09:56
					13-6-2013 09:56	13-6-2013 10:00
					13-6-2013 10:00	13-6-2013 10:04
					13-6-2013 10:04	13-6-2013 10:08
1.17068	0.385591	1.09103	0.195532	0.0314822	13-6-2013 10:08	13-6-2013 10:12
					13-6-2013 10:12	13-6-2013 10:16
1.14072	0.54785	1.09325	0.131434	0.0630693	13-6-2013 10:16	13-6-2013 10:20
					13-6-2013 10:20	13-6-2013 10:24
					13-6-2013 10:24	13-6-2013 10:28
					13-6-2013 10:28	13-6-2013 10:32
1.06076	0.422096	1.00038	0.16909	0.0637505	13-6-2013 10:32	13-6-2013 10:36
					13-6-2013 10:36	13-6-2013 10:40
1.06534	0.329763	1.19169	0.222418	0.0148755	13-6-2013 10:40	13-6-2013 10:44
					13-6-2013 10:44	13-6-2013 10:48
					13-6-2013 10:48	13-6-2013 10:52
					13-6-2013 10:52	13-6-2013 10:56
					13-6-2013 10:56	13-6-2013 11:00
					13-6-2013 11:00	13-6-2013 11:04
					13-6-2013 11:04	13-6-2013 11:08
					13-6-2013 11:08	13-6-2013 11:12
					13-6-2013 11:12	13-6-2013 11:16
					13-6-2013 11:16	13-6-2013 11:20
					13-6-2013 11:20	13-6-2013 11:24
					13-6-2013 11:24	13-6-2013 11:28
					13-6-2013 11:28	13-6-2013 11:32
					13-6-2013 11:32	13-6-2013 11:36
					13-6-2013 11:36	13-6-2013 11:40
					13-6-2013 11:40	13-6-2013 11:44
					13-6-2013 11:44	13-6-2013 11:48
					13-6-2013 11:48	13-6-2013 11:52
					13-6-2013 11:52	13-6-2013 11:56
					13-6-2013 11:56	13-6-2013 12:00
					13-6-2013 12:00	13-6-2013 12:04
					13-6-2013 12:04	13-6-2013 12:08
					13-6-2013 12:08	13-6-2013 12:12
					13-6-2013 12:12	13-6-2013 12:16
					13-6-2013 12:16	13-6-2013 12:20
					13-6-2013 12:20	13-6-2013 12:24
					13-6-2013 12:24	13-6-2013 12:28
					13-6-2013 12:28	13-6-2013 12:32
					13-6-2013 12:32	13-6-2013 12:36
					13-6-2013 12:36	13-6-2013 12:40
					13-6-2013 12:40	13-6-2013 12:44
					13-6-2013 12:44	13-6-2013 12:48
					13-6-2013 12:48	13-6-2013 12:52
					13-6-2013 12:52	13-6-2013 12:56
					13-6-2013 12:56	13-6-2013 13:00
					13-6-2013 13:00	13-6-2013 13:04
					13-6-2013 13:04	13-6-2013 13:08
					13-6-2013 13:08	13-6-2013 13:12
					13-6-2013 13:12	13-6-2013 13:16
					13-6-2013 13:16	13-6-2013 13:20
					13-6-2013 13:20	13-6-2013 13:24
					13-6-2013 13:24	13-6-2013 13:28
					13-6-2013 13:28	13-6-2013 13:32
					13-6-2013 13:32	13-6-2013 13:36
1.06769	0.25813	1.27905	0.165885	0.0163436	13-6-2013 13:36	13-6-2013 13:40
					13-6-2013 13:40	13-6-2013 13:44
1.09533	0.392526	1.14363	0.0183803	0.0185231	13-6-2013 13:44	13-6-2013 13:48
					13-6-2013 13:48	13-6-2013 13:52
1.14257	0.309724	1.03672	0.166795	0.0503504	13-6-2013 13:52	13-6-2013 13:56
					13-6-2013 13:56	13-6-2013 14:00
1.06371	0.378378	1.09798	0.174221	0.0171354	13-6-2013 14:00	13-6-2013 14:04
					13-6-2013 14:04	13-6-2013 14:08
1.07984	0.384981	1.1536	0.137065	0.0334396	13-6-2013 14:08	13-6-2013 14:12
					13-6-2013 14:12	13-6-2013 14:16
1.00706	0.553287	1.12781	0.000264967	0.0694071	13-6-2013 14:16	13-6-2013 14:20
					13-6-2013 14:20	13-6-2013 14:24
0.987582	0.449087	1.14514	0.109926	0.0326248	13-6-2013 14:24	13-6-2013 14:28
					13-6-2013 14:28	13-6-2013 14:32
1.0943	0.533841	1.08226	0.174959	0.0908941	13-6-2013 14:32	13-6-2013 14:36
					13-6-2013 14:36	13-6-2013 14:40
1.10983	0.529066	1.11189	0.0929261	0.0914351	13-6-2013 14:40	13-6-2013 14:44
					13-6-2013 14:44	13-6-2013 14:48
1.08066	0.594984	1.14131	0.0693835	0.0582791	13-6-2013 14:48	13-6-2013 14:52
					13-6-2013 14:52	13-6-2013 14:56
1.15884	0.571896	1.35583	0.0444163	0	13-6-2013 14:56	13-6-2013 15:00
					13-6-2013 15:00	13-6-2013 15:04
1.18002	0.576862	1.19874	0.0578171	0.0334978	13-6-2013 15:04	13-6-2013 15:08
					13-6-2013 15:08	13-6-2013 15:12
1.10354	0.611886	1.24721	0.140647	0.0249018	13-6-2013 15:12	13-6-2013 15:16
					13-6-2013 15:16	13-6-2013 15:20
1.29748	0.676497	1.1795	0.0101975	0.0126198	13-6-2013 15:20	13-6-2013 15:24
					13-6-2013 15:24	13-6-2013 15:28
1.3676	0.659682	1.06564	0.083172	0.099968	13-6-2013 15:28	13-6-2013 15:32
					13-6-2013 15:32	13-6-2013 15:36
1.38711	0.712601	1.07531	0.0686983	0.0738227	13-6-2013 15:36	13-6-2013 15:40
					13-6-2013 15:40	13-6-2013 15:44
1.33344	0.533998	1.30313	0.129746	0	13-6-2013 15:44	13-6-2013 15:48
					13-6-2013 15:48	13-6-2013 15:52
1.58456	0.652486	1.17879	0.0661351	0.106714	13-6-2013 15:52	13-6-2013 15:56
					13-6-2013 15:56	13-6-2013 16:00
1.53687	0.679407	1.15159	0.0539343	0.0503963	13-6-2013 16:00	13-6-2013 16:04
					13-6-2013 16:04	13-6-2013 16:08
1.63595	0.571879	1.26283	0.092754	0.0741612	13-6-2013 16:08	13-6-2013 16:12
					13-6-2013 16:12	13-6-2013 16:16
1.53712	0.625059	1.25598	0.0499245	0.103304	13-6-2013 16:16	13-6-2013 16:20
					13-6-2013 16:20	13-6-2013 16:24
1.70351	0.731054	1.15058	0.0134237	0.0531455	13-6-2013 16:24	13-6-2013 16:28
					13-6-2013 16:28	13-6-2013 16:32
1.68499	0.686987	1.34847	0.0237278	0.0856236	13-6-2013 16:32	13-6-2013 16:36
					13-6-2013 16:36	13-6-2013 16:40
1.63072	0.664073	1.28298	0.0970818	0.115919	13-6-2013 16:40	13-6-2013 16:44
					13-6-2013 16:44	13-6-2013 16:48
1.66498	0.62959	1.42314	0.07604	0	13-6-2013 16:48	13-6-2013 16:52
					13-6-2013 16:52	13-6-2013 16:56
1.62234	0.74461	1.36349	0.0690433	0.0155337	13-6-2013 16:56	13-6-2013 17:00
					13-6-2013 17:00	13-6-2013 17:04
