Start_LT	aPinene	bPinene	Isoprene	Limonene	Myrcene	O3	OH	nitrateSSfromben
3453016200	0.1903666704893112	0.1131333361069361	2.2914666334788	0.03940000136693319	0.006200000022848447			0.00010775015
3453016500	0.1956000030040741	0.1161500029265881	2.386749982833862	0.04035000130534172	0.006700000027194619			0.00010121049
3453016800	0.200833335518837	0.11916666974624	2.482033332188924	0.04130000124375025	0.007200000031540791			0.00010574115
3453017100	0.2060666680335999	0.1221833365658919	2.577316681543986	0.04225000118215879	0.007700000035886964			0.0001069813
3453017400	0.2113000005483627	0.1252000033855438	2.672600030899048	0.04320000112056732	0.008200000040233135			0.00011137007
3453017700	0.2084833333889643	0.1254500026504199	2.772500038146973	0.04355000083645185	0.008200000040233135			0.00015527198
3453018000	0.2056666662295659	0.1257000019152959	2.872400045394897	0.04390000055233637	0.008200000040233135			0.00020659193
3453018300	0.2028499990701675	0.125950001180172	2.972300052642822	0.0442500002682209	0.008200000040233135			0.00026521788
3453018600	0.2000333319107691	0.126200000445048	3.072200059890747	0.04459999998410543	0.008200000040233135			0.00029240191
3453018900	0.1972166647513708	0.1264499997099241	3.172100067138672	0.04494999969998995	0.008200000040233135			
3453019200	0.1943999975919724	0.1266999989748001	3.272000074386597	0.04529999941587448	0.008200000040233135			
3453019500	0.2157833303014437	0.1380499998728434	3.525283376375834	0.05114999910195669	0.008950000007947287			0.00022532187
3453019800	0.2371666630109151	0.1494000007708867	3.778566678365072	0.05699999878803889	0.009699999975661436			0.0001543835
3453020100	0.2585499957203865	0.1607500016689301	4.031849980354309	0.06284999847412109	0.01044999994337559			0.00014158475
3453020400	0.2799333284298579	0.1721000025669734	4.285133282343547	0.06869999816020331	0.01119999991108974			0.00015289344
3453020700	0.3013166611393293	0.1834500034650167	4.538416584332784	0.07454999784628551	0.01194999987880389			0.00015388813
3453021000	0.3226999938488007	0.19480000436306	4.791699886322021	0.08039999753236771	0.01269999984651804			0.00017530938
3453021300	0.2915166616439819	0.1793166697025299	4.460299889246623	0.07154999797542889	0.0112166665494442			0.00022509087
3453021600	0.2603333294391632	0.1638333350419998	4.128899892171224	0.0626999984184901	0.009733333252370358			0.00026757765
3453021900	0.2291499972343445	0.1483500003814697	3.797499895095825	0.05384999886155128	0.008249999955296516			0.00030433285
3453022200	0.1979666650295258	0.1328666657209396	3.466099898020426	0.04499999930461248	0.006766666658222675			
3453022500	0.166783332824707	0.1173833310604095	3.134699900945027	0.03614999974767367	0.005283333361148834			
3453022800	0.1356000006198883	0.1018999963998795	2.803299903869629	0.02730000019073486	0.003800000064074993			
3453023100	0.1636500010887782	0.1163499976197879	3.235516548156738	0.03501666709780693	0.005183333375801643			
3453023400	0.191700001557668	0.1307999988396963	3.667733192443848	0.042733334004879	0.006566666687528293			
3453023700	0.2197500020265579	0.1452500000596046	4.099949836730957	0.05045000091195107	0.007949999999254942			
3453024000	0.2478000024954478	0.1597000012795131	4.532166481018066	0.05816666781902313	0.009333333310981592			
3453024300	0.2758500029643376	0.1741500024994214	4.964383125305176	0.0658833347260952	0.01071666662270824			0.00034083752
3453024600	0.3039000034332275	0.1886000037193298	5.396599769592285	0.07360000163316727	0.01209999993443489			0.00035919982
3453024900	0.277816670636336	0.1768333365519842	5.142549792925517	0.06853333488106728	0.01111666664170722			0.00037001417
3453025200	0.2517333378394445	0.1650666693846385	4.888499816258748	0.06346666812896729	0.01013333334897955			0.00036822245
3453025500	0.2256500050425529	0.1533000022172928	4.63444983959198	0.05840000137686729	0.009150000056251884			0.00037359778
3453025800	0.1995666722456614	0.1415333350499471	4.380399862925212	0.0533333346247673	0.008166666763524216			0.00038579348
3453026100	0.1734833394487699	0.1297666678826014	4.126349886258443	0.04826666787266731	0.007183333470796545			0.00041504807
3453026400	0.1474000066518784	0.1180000007152557	3.872299909591675	0.04320000112056732	0.006200000178068876			0.00042527323
3453026700	0.1729833409190178	0.1333666667342186	4.336016615231832	0.05070000141859055	0.007216666747505466			0.00044945438
3453027000	0.1985666751861572	0.1487333327531815	4.799733320871989	0.05820000171661377	0.008233333316942057			0.00049974071
3453027300	0.2241500094532967	0.1640999987721443	5.263450026512146	0.06570000201463699	0.009249999886378646			0.00056910265
3453027600	0.2497333437204361	0.1794666647911072	5.727166732152303	0.07320000231266022	0.01026666645581524			0.00059108681
3453027900	0.2753166779875755	0.19483333081007	6.19088343779246	0.08070000261068344	0.01128333302525182			0.0006346702
3453028200	0.300900012254715	0.2101999968290329	6.654600143432617	0.08820000290870667	0.01229999959468842			0.00068045582
3453028500	0.288316677014033	0.2049166634678841	6.534566799799602	0.0851166695356369	0.01156666626532873			0.00075091189
3453028800	0.275733341773351	0.1996333301067352	6.414533456166585	0.08203333616256714	0.01083333293596903			0.00079911511
3453029100	0.2631500065326691	0.1943499967455864	6.294500112533569	0.07895000278949738	0.01009999960660934			0.00084161595
3453029400	0.2505666712919871	0.1890666633844376	6.174466768900554	0.07586666941642761	0.009366666277249655			0.00066315418
3453029700	0.2379833360513051	0.1837833300232887	6.054433425267537	0.07278333604335785	0.008633332947889963			0.00056909182
3453030000	0.2254000008106232	0.1784999966621399	5.934400081634521	0.06970000267028809	0.007899999618530273			0.00061941741
3453030300	0.2151666680971781	0.1723999977111816	5.905033429463704	0.06811666861176491	0.007816666349147757			0.00066262227
3453030600	0.2049333353837331	0.1662999987602234	5.875666777292888	0.06653333455324173	0.007733333079765241			0.00062727137
3453030900	0.1947000026702881	0.1601999998092651	5.84630012512207	0.06495000049471855	0.007649999810382724			0.00072901597
3453031200	0.184466669956843	0.1541000008583069	5.816933472951253	0.06336666643619537	0.007566666541000207			0.00077407114
3453031500	0.174233337243398	0.1480000019073486	5.787566820780436	0.0617833323776722	0.007483333271617691			0.00083006371
3453031800	0.164000004529953	0.1419000029563904	5.758200168609619	0.06019999831914902	0.007400000002235174			0.00094468764
3453032100	0.1700833365321159	0.1431000034014384	5.628633499145508	0.06148333226641019	0.007516666703547041			0.0010620222
3453032400	0.1761666685342789	0.1443000038464864	5.499066829681396	0.06276666621367137	0.007633333404858907			0.0010843417
3453032700	0.1822500005364418	0.1455000042915344	5.369500160217285	0.06405000016093254	0.007750000106170774			0.0010799882
3453033000	0.1883333325386047	0.1467000047365824	5.239933490753174	0.06533333410819371	0.007866666807482639			0.0009972072400000001
3453033300	0.1944166645407677	0.1479000051816305	5.110366821289062	0.06661666805545489	0.007983333508794507			0.0008376941
3453033600	0.2004999965429306	0.1491000056266785	4.980800151824951	0.06790000200271606	0.008100000210106373			0.00068331958
3453033900	0.1973666648070017	0.1461000045140584	4.924216826756795	0.06650000189741452	0.008133333486815294			0.00058481493
3453034200	0.1942333330710729	0.1431000034014384	4.86763350168864	0.06510000179211299	0.008166666763524214			0.00056105724
3453034500	0.191100001335144	0.1401000022888184	4.811050176620483	0.06370000168681145	0.008200000040233135			0.00047742456
3453034800	0.1879666695992152	0.1371000011761983	4.754466851552327	0.06230000158150991	0.008233333316942057			0.0002354527
3453035100	0.1848333378632863	0.1341000000635783	4.697883526484172	0.06090000147620837	0.008266666593650976			0.00020143033
3453035400	0.1817000061273575	0.1310999989509583	4.641300201416016	0.05950000137090683	0.008299999870359898			0.00021193603
3453035700	0.1747500052054723	0.1303499986728033	4.654933532079061	0.05943333419660727	0.008249999955296516			0.00021019512
3453036000	0.1678000042835871	0.1295999983946482	4.668566862742106	0.05936666702230772	0.008200000040233135			0.00023752499
3453036300	0.160850003361702	0.1288499981164932	4.682200193405151	0.05929999984800816	0.008150000125169754			0.00022313984
3453036600	0.1539000024398168	0.1280999978383382	4.695833524068196	0.0592333326737086	0.008100000210106373			0.00025853404
3453036900	0.1469500015179316	0.1273499975601832	4.709466854731242	0.05916666549940904	0.008050000295042992			0.0002785922
3453037200	0.1400000005960464	0.1265999972820282	4.723100185394287	0.05909999832510948	0.00800000037997961			0.00033282675
3453037500	0.146016667286555	0.1257666647434235	4.539933482805888	0.05819999861220519	0.00786666696270307			0.00036416252
3453037800	0.1520333339770635	0.1249333322048187	4.356766780217488	0.0572999988993009	0.007733333545426528			0.00035758916
3453038100	0.158050000667572	0.124099999666214	4.173600077629089	0.0563999991863966	0.007600000128149986			0.00035968999
3453038400	0.1640666673580805	0.1232666671276093	3.99043337504069	0.0554999994734923	0.007466666710873445			0.00042508499
3453038700	0.1700833340485891	0.1224333345890045	3.807266672452291	0.05459999976058801	0.007333333293596904			0.00038499502
3453039000	0.1761000007390976	0.1216000020503998	3.624099969863892	0.05370000004768372	0.007199999876320362			0.00043098963
3453039300	0.1929833317796389	0.1366166695952415	4.294049938519795	0.0606833336253961	0.008116666538019976			0.00066879333
3453039600	0.2098666628201802	0.1516333371400833	4.963999907175699	0.06766666720310847	0.009033333199719587			0.00063224637
3453039900	0.2267499938607216	0.1666500046849251	5.633949875831604	0.07465000078082085	0.009949999861419201			0.00093306106
3453040200	0.2436333249012629	0.1816666722297668	6.303899844487508	0.08163333435853322	0.01086666652311881			0.00074858242
3453040500	0.2605166559418042	0.1966833397746086	6.973849813143412	0.08861666793624559	0.01178333318481843			0.00037619058
3453040800	0.2773999869823456	0.2117000073194504	7.643799781799316	0.09560000151395798	0.01269999984651804			0.00021204814
3453041100	0.2493833228945732	0.1919500057895978	6.866116484006246	0.08368333460142215	0.01118333319512506			
3453041400	0.2213666588068008	0.1722000042597453	6.088433186213176	0.07176666768888633	0.009666666543732088			
3453041700	0.1933499947190285	0.1524500027298927	5.310749888420105	0.0598500007763505	0.00814999989233911			
3453042000	0.1653333306312561	0.1327000012000402	4.533066590627035	0.04793333386381467	0.006633333240946135			
3453042300	0.1373166665434837	0.1129499996701876	3.755383292833964	0.03601666695127885	0.005116666589553158			
3453042600	0.1093000024557114	0.09319999814033508	2.977699995040894	0.02410000003874302	0.003599999938160181			
3453042900	0.1259666681289673	0.1040999988714854	3.133416652679443	0.02530000017335017	0.003766666632145643			0.0001272504
3453043200	0.1426333338022232	0.1149999996026357	3.289133310317993	0.02650000030795733	0.003933333326131105			0.00012378584
3453043500	0.1592999994754791	0.125900000333786	3.444849967956543	0.02770000044256449	0.004100000020116568			0.0001166255
3453043800	0.175966665148735	0.1368000010649363	3.600566625595093	0.02890000057717164	0.00426666671410203			7.5318851e-05
3453044100	0.192633330821991	0.1477000017960866	3.756283283233643	0.0301000007117788	0.004433333408087492			7.1338414e-05
3453044400	0.2092999964952469	0.1586000025272369	3.911999940872192	0.03130000084638596	0.004600000102072954			5.9550908e-05
3453044700	0.2098499958713849	0.1595000028610229	3.879599968592326	0.03016666726519664	0.004483333400761087			6.4330787e-05
3453045000	0.210399995247523	0.160400003194809	3.847199996312459	0.02903333368400733	0.004366666699449222			5.9307229e-05
3453045300	0.210949994623661	0.161300003528595	3.814800024032593	0.02790000010281801	0.004249999998137355			7.3907504e-05
3453045600	0.2114999939997991	0.162200003862381	3.782400051752726	0.0267666665216287	0.004133333296825488			6.010471e-05
3453045900	0.2120499933759371	0.163100004196167	3.75000007947286	0.02563333294043938	0.004016666595513622			6.5311047e-05
3453046200	0.2125999927520752	0.164000004529953	3.717600107192993	0.02449999935925007	0.003899999894201756			
3453046500	0.2142166594664256	0.1680500035484632	3.670483430226644	0.02441666616747777	0.003666666569188237			7.0926857e-05
3453046800	0.215833326180776	0.1721000025669734	3.623366753260294	0.02433333297570546	0.003433333244174719			4.2261418e-05
3453047100	0.2174499928951263	0.1761500015854836	3.576250076293945	0.02424999978393316	0.003199999919161201			3.5022003e-05
3453047400	0.2190666596094767	0.1802000006039937	3.529133399327596	0.02416666659216086	0.002966666594147682			5.0038492e-05
3453047700	0.2206833263238271	0.1842499996225039	3.482016722361247	0.02408333340038856	0.002733333269134164			4.8637157e-05
3453048000	0.2222999930381775	0.1882999986410141	3.434900045394897	0.02400000020861626	0.002499999944120646			3.8339738e-05
3453048300	0.2076833272973696	0.1791999985774358	3.349366704622904	0.02223333343863487	0.002283333296266695			4.7380006e-05
3453048600	0.1930666615565618	0.1700999985138575	3.263833363850912	0.02046666666865349	0.002066666648412744			5.5475124e-05
3453048900	0.1784499958157539	0.1609999984502792	3.178300023078918	0.0186999998986721	0.001850000000558794			7.423313199999999e-05
3453049200	0.1638333300749461	0.151899998386701	3.092766682306925	0.01693333312869072	0.001633333352704843			7.4131509e-05
3453049500	0.1492166643341382	0.1427999983231227	3.007233341534933	0.01516666635870934	0.001416666704850892			6.7689929e-05
3453049800	0.1345999985933304	0.1336999982595444	2.921700000762939	0.01339999958872795	0.001200000056996942			4.7344802e-05
3453050100	0.1296499992410342	0.1324999978144964	2.921866655349731	0.01271666632965207	0.001216666714753956			8.9080582e-05
3453050400	0.124699999888738	0.1312999973694483	2.922033309936523	0.01203333307057619	0.00123333337251097			6.2235005e-05
3453050700	0.1197500005364418	0.1300999969244003	2.922199964523315	0.01134999981150031	0.001250000030267984			4.7355654e-05
