HRNO3_Amb_CU	HROrg_Amb_CU	t_series_Local_Start
		3455024527
		3455024641
0.06	1.997	3455024675
		3455024767
		3455024881
		3455024915
		3455025007
		3455025122
0.045	1.647	3455025155
		3455025247
		3455025362
		3455025395
		3455025487
		3455025602
0.107	1.8	3455025636
		3455025728
		3455025842
		3455025876
		3455025968
		3455026081
0.027	1.855	3455026115
		3455026207
		3455026322
		3455026356
		3455026447
		3455026562
0.041	1.978	3455026595
		3455026687
		3455026801
		3455026835
		3455026927
		3455027042
0.017	1.852	3455027075
		3455027167
		3455027282
		3455027315
		3455027407
		3455027521
0.049	2.056	3455027555
		3455027647
		3455027762
		3455027795
		3455027887
		3455028002
0.061	2.001	3455028036
		3455028128
		3455028241
		3455028275
		3455028367
		3455028482
0.059	2.167	3455028516
		3455028608
		3455028721
		3455028755
		3455028847
		3455028962
0.074	2.505	3455028996
		3455029088
		3455029201
		3455029235
		3455029327
		3455029442
0.039	2.171	3455029476
		3455029568
		3455029682
		3455029715
		3455029808
		3455029922
0.06900000000000001	2.099	3455029955
		3455030048
		3455030161
		3455030195
		3455030287
		3455030401
0.051	2.317	3455030435
		3455030527
		3455030642
		3455030675
		3455030767
		3455030882
0.049	2.397	3455030915
		3455031007
		3455031122
		3455031155
		3455031247
		3455031362
0.048	2.395	3455031395
		3455031487
		3455031601
		3455031634
		3455031727
		3455031842
0.039	2.553	3455031876
		3455031967
		3455032082
		3455032115
		3455032207
		3455032321
0.035	2.346	3455032355
		3455032447
		3455032562
		3455032595
		3455032687
		3455032802
0.032	2.356	3455032835
		3455032928
		3455033042
		3455033076
		3455033167
		3455033281
0.038	2.54	3455033315
		3455033407
		3455033522
		3455033556
		3455033648
		3455033762
0.062	2.371	3455033795
		3455033888
		3455034002
		3455034035
		3455034127
		3455034242
0.06	2.527	3455034276
		3455034368
		3455034482
		3455034516
		3455034608
		3455034722
0.046	2.739	3455034756
		3455034848
		3455034962
		3455034996
		3455035087
		3455035202
0.036	2.785	3455035236
		3455035328
		3455035442
		3455035476
		3455035568
		3455035682
0.038	2.648	3455035716
		3455035808
		3455035922
		3455035955
		3455036048
		3455036162
0.041	2.544	3455036195
		3455036287
		3455036401
		3455036435
		3455036527
		3455036642
0.018	2.499	3455036675
		3455036767
		3455036882
		3455036915
		3455037006
		3455037122
0.048	2.735	3455037154
		3455037247
		3455037362
		3455037395
		3455037487
		3455037602
0.044	2.246	3455037635
		3455037727
		3455037841
		3455037874
		3455037967
		3455038082
0.033	2.265	3455038114
		3455038207
		3455038322
		3455038355
		3455038448
		3455038562
0.052	2.493	3455038594
		3455038686
		3455038802
		3455038835
		3455038927
		3455039042
0.052	2.497	3455039075
		3455039167
		3455039282
		3455039315
		3455039407
		3455039522
0.038	2.395	3455039556
		3455039648
		3455039762
		3455039795
		3455039887
		3455040001
0.027	2.642	3455040035
		3455040127
		3455040242
		3455040275
		3455040367
		3455040482
0.06	2.807	3455040515
		3455040607
		3455040722
		3455040755
		3455040847
		3455040962
0.044	3.052	3455040995
		3455041087
		3455041201
		3455041234
		3455041327
		3455041442
0.047	3.019	3455041476
		3455041567
		3455041682
		3455041715
		3455041807
		3455041922
0.03	3.196	3455041955
		3455042047
		3455042162
		3455042195
		3455042287
		3455042402
0.093	3.236	3455042435
		3455042527
		3455042642
		3455042675
		3455042767
		3455042882
0.041	3.532	3455042916
		3455043007
		3455043121
		3455043155
		3455043247
		3455043362
0.08799999999999999	3.36	3455043395
		3455043487
		3455043602
		3455043635
		3455043727
		3455043842
0.061	3.656	3455043876
		3455043969
		3455044082
		3455044115
		3455044207
		3455044322
0.054	3.454	3455044355
		3455044447
		3455044562
		3455044596
		3455044687
		3455044802
0.044	3.424	3455044835
		3455044927
		3455045042
		3455045076
		3455045168
		3455045282
0.055	3.339	3455045315
		3455045407
		3455045522
		3455045556
		3455045647
		3455045762
0.038	3.271	3455045795
		3455045887
		3455046001
		3455046034
		3455046127
		3455046242
0.039	3.479	3455046276
		3455046367
		3455046482
		3455046515
		3455046607
		3455046722
0.09	4.23	3455046755
		3455046847
		3455046962
		3455046996
		3455047087
		3455047202
0.068	4.552	3455047236
		3455047327
		3455047442
		3455047475
		3455047567
		3455047682
0.068	5.722	3455047715
		3455047807
		3455047922
		3455047955
		3455048047
		3455048162
0.111	5.882	3455048195
		3455048287
		3455048402
		3455048435
		3455048527
		3455048642
0.099	6.404	3455048675
		3455048768
		3455048882
		3455048915
		3455049008
		3455049122
0.098	6.764	3455049155
		3455049247
		3455049361
		3455049395
		3455049487
		3455049602
0.075	6.969	3455049635
		3455049728
		3455049842
		3455049875
		3455049968
		3455050081
0.079	6.751	3455050115
		3455050206
		3455050322
		3455050355
		3455050447
		3455050561
0.062	6.733	3455050595
		3455050687
		3455050802
		3455050835
		3455050927
		3455051042
0.08799999999999999	6.804	3455051075
		3455051167
		3455051281
		3455051315
		3455051407
		3455051522
0.08500000000000001	6.602	3455051556
		3455051647
		3455051761
		3455051794
		3455051887
		3455052002
0.06900000000000001	6.537	3455052036
		3455052127
		3455052241
		3455052274
		3455052367
		3455052482
0.092	6.654	3455052515
		3455052607
		3455052722
		3455052755
		3455052847
		3455052962
0.078	6.845	3455052995
		3455053087
		3455053202
		3455053235
		3455053327
		3455053441
0.067	6.745	3455053474
		3455053567
		3455053682
		3455053715
		3455053808
		3455053922
0.07199999999999999	6.827	3455053956
		3455054047
		3455054161
		3455054195
		3455054287
		3455054401
0.08799999999999999	6.864	3455054434
		3455054527
		3455054641
		3455054674
		3455054766
		3455054882
0.08500000000000001	7.176	3455054915
		3455055007
		3455055121
		3455055155
		3455055247
		3455055362
0.089	7.178	3455055395
		3455055488
		3455055602
		3455055635
		3455055727
		3455055841
0.099	7.375	3455055875
		3455055966
		3455056082
		3455056116
		3455056208
		3455056322
0.08699999999999999	7.407	3455056355
		3455056447
		3455056562
		3455056595
		3455056687
		3455056802
0.08	7.277	3455056836
		3455056928
		3455057042
		3455057075
		3455057167
		3455057281
0.082	7.177	3455057315
		3455057407
		3455057521
		3455057554
		3455057646
		3455057762
0.096	7.489	3455057796
		3455057888
		3455058002
		3455058035
		3455058127
		3455058242
0.093	7.342	3455058276
		3455058367
		3455058482
		3455058515
		3455058607
		3455058722
0.08599999999999999	7.205	3455058755
		3455058848
		3455058962
		3455058995
		3455059087
		3455059202
0.076	6.534	3455059235
		3455059327
		3455059442
		3455059475
		3455059567
		3455059682
0.094	7.036	3455059715
		3455059807
		3455059922
		3455059955
		3455060047
		3455060161
0.102	7.029	3455060194
		3455060287
		3455060402
		3455060436
		3455060528
		3455060642
0.08699999999999999	7.18	3455060675
		3455060767
		3455060882
		3455060916
		3455061008
		3455061122
0.112	7.77	3455061155
		3455061247
		3455061361
		3455061394
		3455061486
		3455061602
0.122	7.62	3455061635
		3455061728
		3455061842
		3455061876
		3455061968
		3455062081
0.112	7.686	3455062114
		3455062207
		3455062321
		3455062355
		3455062447
		3455062562
0.112	7.506	3455062595
		3455062687
		3455062802
		3455062835
		3455062927
		3455063042
0.108	8.007	3455063075
		3455063167
		3455063282
		3455063316
		3455063407
		3455063522
0.112	7.878	3455063555
		3455063647
		3455063762
		3455063795
		3455063887
		3455064002
0.114	8.132	3455064035
		3455064127
		3455064242
		3455064275
		3455064367
		3455064482
0.131	8.295	3455064516
		3455064607
		3455064722
		3455064755
		3455064847
		3455064961
0.108	7.876	3455064994
		3455065087
		3455065202
		3455065236
		3455065327
		3455065442
0.12	7.669	3455065475
		3455065567
		3455065682
		3455065715
		3455065807
		3455065922
0.115	7.584	3455065955
		3455066048
		3455066162
		3455066195
		3455066287
		3455066402
0.128	7.749	3455066435
		3455066527
		3455066641
		3455066674
		3455066767
		3455066882
0.128	8.193	3455066916
		3455067008
		3455067122
		3455067155
		3455067247
		3455067362
0.13	7.731	3455067395
		3455067487
		3455067602
		3455067636
		3455067728
		3455067842
0.125	7.568	3455067876
		3455067967
		3455068082
		3455068115
		3455068207
		3455068321
0.115	8.019	3455068355
		3455068446
		3455068562
		3455068595
		3455068687
		3455068802
0.162	8.398999999999999	3455068835
		3455068927
		3455069042
		3455069075
		3455069167
		3455069282
0.127	8.288	3455069316
		3455069407
		3455069522
		3455069555
		3455069647
		3455069762
0.138	8.182	3455069795
		3455069887
		3455070002
		3455070035
		3455070127
		3455070242
0.143	7.928	3455070275
		3455070368
		3455070482
		3455070516
		3455070608
		3455070721
0.134	7.804	3455070754
		3455070846
		3455070962
		3455070995
		3455071087
		3455071202
0.137	7.931	3455071236
		3455071328
		3455071442
		3455071475
		3455071567
		3455071681
0.16	7.969	3455071714
		3455071807
		3455071922
		3455071955
		3455072047
		3455072161
0.112	7.171	3455072195
		3455072287
		3455072402
		3455072435
		3455072527
		3455072642
0.109	6.652	3455072675
		3455072767
		3455072882
		3455072915
		3455073008
		3455073122
0.145	6.817	3455073156
		3455073248
		3455073362
		3455073395
		3455073487
		3455073602
0.092	6	3455073635
		3455073728
		3455073842
		3455073876
		3455073968
		3455074082
0.116	6.5	3455074115
		3455074207
		3455074322
		3455074355
		3455074447
		3455074562
0.132	6.937	3455074596
		3455074688
		3455074802
		3455074835
		3455074927
		3455075042
0.159	7.258	3455075075
		3455075167
		3455075282
		3455075316
		3455075408
		3455075522
0.164	7.088	3455075555
		3455075647
		3455075761
		3455075794
		3455075887
		3455076002
0.168	7.217	3455076035
		3455076126
		3455076241
		3455076275
		3455076367
		3455076481
0.166	7.129	3455076515
		3455076607
		3455076722
		3455076755
		3455076848
		3455076962
0.146	6.805	3455076996
		3455077087
		3455077202
		3455077235
		3455077327
		3455077442
0.164	6.126	3455077476
		3455077568
		3455077681
		3455077714
		3455077806
		3455077921
0.164	6.043	3455077955
		3455078047
		3455078161
		3455078194
		3455078287
		3455078402
0.17	5.347	3455078436
		3455078528
		3455078642
		3455078675
		3455078768
		3455078881
0.169	5.207	3455078915
		3455079007
		3455079122
		3455079156
		3455079248
		3455079362
0.126	4.623	3455079395
		3455079487
		3455079602
		3455079636
		3455079727
		3455079842
0.132	4.177	3455079875
		3455079968
		3455080082
		3455080115
		3455080207
		3455080321
0.118	4.12	3455080354
		3455080447
		3455080562
		3455080595
		3455080688
		3455080802
		3455080835
		3455080926
		3455081042
		3455081075
		3455081167
		3455081282
		3455081315
		3455081407
		3455081522
		3455081555
		3455081647
		3455081762
		3455081795
		3455081888
		3455082002
		3455082035
		3455082127
		3455082241
0.146	3.297	3455082275
		3455082367
		3455082482
		3455082515
		3455082607
		3455082722
0.106	2.812	3455082755
		3455082847
		3455082962
		3455082995
		3455083087
		3455083202
0.145	3.061	3455083235
		3455083327
		3455083442
		3455083475
		3455083567
		3455083681
0.103	3.094	3455083714
		3455083806
		3455083921
		3455083955
		3455084047
		3455084161
0.102	3.002	3455084195
		3455084287
		3455084402
		3455084436
		3455084527
		3455084642
0.146	3.066	3455084675
		3455084767
		3455084882
		3455084916
		3455085008
		3455085122
0.144	2.573	3455085155
		3455085247
		3455085362
		3455085395
		3455085487
		3455085602
0.122	2.728	3455085635
		3455085727
		3455085842
		3455085876
		3455085967
		3455086082
0.102	2.741	3455086115
		3455086207
		3455086322
		3455086356
		3455086448
		3455086562
0.115	2.977	3455086595
		3455086687
		3455086802
		3455086835
		3455086927
		3455087042
0.146	3.016	3455087075
		3455087168
		3455087282
		3455087315
		3455087407
		3455087522
0.148	2.843	3455087555
		3455087647
		3455087762
		3455087794
		3455087887
		3455088002
0.143	2.987	3455088035
		3455088128
		3455088242
		3455088276
		3455088367
		3455088482
0.107	2.795	3455088515
		3455088607
		3455088722
		3455088755
		3455088847
		3455088961
0.074		3455088994
		3455089087
		3455089202
		3455089235
		3455089327
		3455089442
0.091	2.506	3455089475
		3455089567
		3455089682
		3455089715
		3455089807
		3455089922
0.126	2.673	3455089956
		3455090047
		3455090162
		3455090195
		3455090288
		3455090402
0.09	2.527	3455090435
		3455090527
		3455090642
		3455090675
		3455090767
		3455090882
0.109	2.524	3455090915
		3455091008
		3455091122
		3455091155
		3455091247
		3455091361
0.103	2.778	3455091395
		3455091487
		3455091601
		3455091634
		3455091727
		3455091842
0.094	2.756	3455091875
		3455091967
		3455092082
		3455092116
		3455092208
		3455092322
0.134	3.057	3455092356
		3455092447
		3455092562
		3455092595
		3455092687
		3455092802
0.129	2.98	3455092835
		3455092927
		3455093042
		3455093076
		3455093168
		3455093282
0.15	3.44	3455093316
		3455093408
		3455093522
		3455093555
		3455093647
		3455093762
0.067	3.296	3455093795
		3455093888
		3455094002
		3455094036
		3455094127
		3455094242
0.07199999999999999	3.186	3455094275
		3455094367
		3455094482
		3455094515
		3455094607
		3455094723
0.079	3.551	3455094756
		3455094848
		3455094962
		3455094995
		3455095087
		3455095202
0.08599999999999999	3.783	3455095235
		3455095327
		3455095442
		3455095476
		3455095568
		3455095682
0.074	3.83	3455095715
		3455095807
		3455095922
		3455095955
		3455096047
		3455096162
0.096	3.571	3455096195
		3455096287
		3455096402
		3455096435
		3455096527
		3455096642
0.095	3.652	3455096675
		3455096767
		3455096882
		3455096915
		3455097008
		3455097121
0.092	3.609	3455097155
